<bid_top>;<bid_quantity>;<bid_amount>;<ask_top>;<ask_quantity>;<ask_amount>
0.32820427;0.59337392;0.5575041;0.5802753;0.21078736;0.17261956
0.26792658;0.75281639;0.72849121;0.58027464;0.14841388;0.12218024
0.26794732;0.60971294;0.57355767;0.58027434;0.02633473;0.01909236
0.26794732;0.57721655;0.53812307;0.58027431;0.13929999;0.11195884
0.26799256;0.61610302;0.58120954;0.58027428;0.14408178;0.11613415
0.26799256;0.58151652;0.54308762;0.60581675;0.04679263;0.03397338
0.27377507;0.61143907;0.57577706;0.6070682;0.14728382;0.11874645
0.27382388;0.82611882;0.80842114;0.60706818;0.04864215;0.03551154
0.30968975;0.60274849;0.56662054;0.60706816;0.0032751;0
0.30974494;0.30890489;0.24732954;0.6070682;0.08427825;0.06577224
0.30985531;0.68530981;0.65651513;0.60706826;0.03160444;0.02177277
0.31007606;0.6094583;0.57565063;0.60706832;0.13434533;0.10843047
0.31119284;0.89066788;0.88176004;0.60706838;0.0346011;0.03237994
0.31233875;0.57961367;0.54398681;0.60706844;0.16062678;0.13885149
0.31360811;0.82693414;0.81231939;0.60706847;0.05069373;0.04627953
0.31500122;0.61781258;0.58569061;0.60706853;0;0
0.31638837;0.81689959;0.801146;0.60759966;0.14370891;0.1216656
0.31756456;0.58824643;0.55306752;0.60759965;0.14553545;0.122558
0.31885279;0.57340879;0.53680092;0.60759965;0.13509989;0.11390459
0.31986131;0.55934355;0.52154232;0.59089977;0.16929404;0.14299235
0.37932179;0.63149781;0.60012914;0.38487807;0.17676138;0.14960667
0.38005072;0.87176551;0.86164331;0.59089977;0.00707104;0.00424931
0.38097399;0.61378816;0.58176022;0.59089981;0.05265017;0.04250426
0.38208242;0.64566664;0.61972907;0.59089987;0.22433562;0.18850973
0.38342823;0.84032191;0.83077974;0.60697772;0.05920545;0.05177845
0.38464887;0.72732932;0.70953667;0.60697778;0.16956866;0.1453984
0.38595171;0.71335819;0.6945229;0.60697783;0.18095246;0.15500343
0.3871724;0.83930308;0.830142;0.60716128;0.18442806;0.1578493
0.38853138;0.67311409;0.65030943;0.6071613;0.03962849;0.03502019
0.48186203;0.6160274;0.58834137;0.6071613;0.12893762;0.11073692
0.48220127;0.65377551;0.629189;0.6071613;0.12102723;0.11000797
0.48220132;0.62019692;0.59253645;0.6071613;0.08106895;0.07015893
0.48220134;0.83912268;0.83041285;0.6071613;0.06507421;0.05658734
0.48220138;0.91333374;0.91162127;0.54667804;0.15087584;0.12758367
0.48220143;0.91177185;0.91032524;0.54667804;0.062254;0.05333527
0.4824885;0.83187285;0.82313857;0.54667804;0.06270322;0.05369931
0.48291907;0.91241215;0.91291652;0.54667804;0.0172882;0.01814132
0.48333659;0.50243323;0.4676564;0.54667804;0.01778234;0.01667767
0.48368888;0.82515167;0.81739101;0.54667804;0.01895031;0.01988582
0.48409336;0.62376328;0.6001749;0.54667804;0.02074646;0.02145757
0.60887102;0.55737728;0.52823964;0.54667804;0.01785445;0.01813596
0.60921024;0.89400111;0.89308247;0.54667804;0.02189723;0.02156105
0.60960166;0.67821377;0.66019034;0.54667804;0.01697881;0.017235
0.60965385;0.76844276;0.75619588;0.54667804;0.02407943;0.02359089
0.60990174;0.6572393;0.63655041;0.54667804;0.02318103;0.02282884
0.61026706;0.69457461;0.6746543;0.54667804;0.00310046;0.00520711
0.61064542;0.62701098;0.60454671;0.54667804;0;0
0.61099769;0.97291295;0.98237442;0.54667804;0.01767505;0.01510055
0.61168995;0.84140241;0.85360944;0.84909434;0;0
0.6125047;1;1;0.84909434;0.00093808;0.00077069
0.61316858;0.85402134;0.85590928;0.84909434;0.00051293;0.001471
0.61362123;0.86943019;0.92853992;0.84909433;0.01217533;0.01365077
0.61368158;0.66791905;0.73194643;0.84909429;0.00732968;0.00943262
0.61378457;0.88722353;0.94603793;0.84909425;0.00504742;0.00331702
0.6141322;0.67000308;0.73447234;0.84909424;0.00284208;0.00143408
0.61489068;0.82518577;0.88765872;0.84909421;0;0
0.61569591;0.87609983;0.93795422;0.84909419;0.01468742;0.01268989
0.61635999;0.78805031;0.85092865;0.84909417;0.0197673;0.01709448
0.6171383;0.56697295;0.63463697;0.84909415;0.01799707;0.01756521
0.61792926;0.76302437;0.82586453;0.84909413;0.01667829;0.0164134
0.61842305;0.91440981;0.97526095;0.84909411;0.01654949;0.01630012
0.61904395;0.30509674;0.37630421;0.84909409;0.01497994;0.01491814
0.6197556;0.64005365;0.70678124;0.84909407;0.01841916;0.01784781
0.6203534;0.91437931;0.97473956;0.84909404;0.02028397;0.01938555
0.6204388;0.89560146;0.95639136;0.849094;0.02050382;0.01955422
0.6205242;0.89491719;0.95546307;0.84909396;0.02900032;0.02691164
0.62058113;0.66218829;0.72852683;0.84909394;0.01742924;0.01696357
0.62063806;0.63918121;0.70363264;0.8490939;0.01832368;0.01482016
0.62066653;0.52674599;0.59792485;0.84909386;0.02017772;0.01643186
0.70436554;0.76826364;0.83371801;0.84909383;0.02851202;0.02247603
0.70436555;0.58330964;0.65549838;0.84909379;0.02607725;0.02037163
0.70436556;0.74872429;0.81466629;0.84909375;0.0292792;0.02316198
0.70436557;0.548359;0.62150326;0.84909371;0.03394041;0.02676779
0.70436558;0.51309043;0.58686165;0.84909367;0.03183214;0.0249475
0.70436559;0.81907913;0.8813454;0.69788619;0.02137222;0.01630045
0.7043656;0.80307915;0.86547454;0.69788619;0.02200017;0.01689201
0.70436561;0.81171765;0.87423977;0.69788619;0.02204214;0.01692857
0.70436561;0.74715579;0.81079023;0.69788619;0.02506168;0.01950691
0.70436562;0.60079407;0.66997688;0.59204049;0.02914593;0.02219469
0.61716433;0.84023719;0.90080772;0.59204049;0.01663465;0.0111364
0.69363408;0.80313126;0.86481461;0.59204049;0;0
0.69366459;0.52867016;0.59949188;0.84909462;0.03205748;0.02548781
0.69376452;0.57057075;0.64004357;0.84909442;0.03797467;0.03177375
0.69383213;0.8391916;0.8998383;0.84909056;0.03822329;0.03202835
0.69391441;0.79513127;0.8592286;0.84908887;0.04074322;0.03428013
0.69396736;0.54748553;0.61842528;0.84908591;0.04260783;0.03590482
0.69433922;0.63259394;0.70380723;0.84908488;0.00999165;0.01024146
0.69471109;0.76069101;0.82644785;0.84908366;0.04430297;0.03990975
0.69515058;0.89001816;0.95327698;0.84908251;0.04136013;0.03739275
0.69548865;0.63042473;0.70132409;0.84908148;0.03893253;0.03526396
0.69562654;0.81156009;0.87605433;0.84909476;0.02318666;0.02153287
0.69643617;0.89975748;0.96279843;0.93350402;0.0244651;0.02274511
0.69721649;0.87961219;0.94293979;0.93350405;0.02034114;0.0192043
0.69791608;0.62577328;0.69708639;0.9335041;0.02277426;0.02205041
0.69855208;0.91781095;0.98127032;0.93350414;0.02277426;0.02201173
0.69913915;0.96883524;1;0.93350418;0.03498585;0.03282804
0.6997923;0.80221954;0.84370232;1;0;0.00113868
0.70034758;0.47230118;0.5379957;1;0.03705349;0.03326227
0.70110834;0.90540821;0.94013867;1;0.00329365;0.00399213
0.70173218;0.80236576;0.84397996;1;0.03911202;0.03504012
0.70240002;0.56529905;0.62594238;1;0.03131541;0.03149416
0.70327334;0.64880705;0.70332761;0.99998323;0.01369185;0.0158684
0.70405375;0.74642831;0.79223225;0.99998323;0.00759988;0.0106303
0.70488063;0.62205811;0.68032097;0.99998323;0;0
0.70589835;0.55150685;0.61446001;0.99998323;0.05708683;0.04915728
0.7079803;0.97014226;1;0.99998323;0.05704368;0.04912016
0.70853049;0.57053229;0.63052247;0.99998323;0.06024851;0.05176333
0.79723029;0.60117686;0.65898034;0.99998323;0.05840936;0.05018752
0.86227395;0.6284903;0.68424063;0.99998323;0.11515971;0.45620392
0.86280866;0.88308762;0.92803958;0.99998117;0.11096865;0.46380707
1;0.58861901;0.65556069;1;0.0548864;0.45527529
1;0.50251104;0.57733906;1;0.05898637;0.45889085
1;0.80876695;0.86684121;1;0.05563978;0.45941912
1;0.42219121;0.50371421;1;0.04418006;0.4442803
1;0.52333918;0.59933742;1;0.04150143;0.44147729
1;0.53509843;0.60854305;1;0.04150143;0.44178728
1;0.53002413;0.60324981;1;0.03258611;0.43226762
1;0.6624395;0.80646535;1;0.0549092;0.45612785
1;1;1;0.95370289;0.04785546;0.44818811
1;0.99309925;0.99420287;0.93735351;0.04979319;0.44942088
1;0.78426929;0.81866721;0.92513371;0.2753139;0.69072793
0.98094864;1;1;1;0.17494816;0.58396796
0.98094342;1;1;1;0.17670016;0.58592272
0.98074917;0.96532458;0.97082663;1;0.17741492;0.58799556
0.98074241;0.66307699;0.71557015;1;0.12120874;0.56583338
0.98078908;0.63099649;0.69011312;1;0;0.85845413
0.9810271;0.56373266;0.63169489;1;0;0.79453884
1;0.61527669;0.67824008;1;0.07349443;0.8749332
1;0.4922495;0.56954762;1;0.07439776;0.87579668
1;1;1;0.99999999;0.09409412;0.86382678
1;0.7054251;0.75034033;0.99999996;0.09184923;0.86142952
1;0.72514579;0.77023036;0.99999993;0.09316546;0.86365445
1;0.94251989;0.95218137;0.99968907;0.57640958;1
1;0.89571659;0.91330398;0.9993523;0.13840888;0.63094054
1;0.90724912;0.92399257;0.99930047;0.12652809;0.62439275
1;0.96509466;0.97710493;0.9992875;0.12032526;0.61928446
1;0.59429798;0.66135842;0.99728014;0.20983803;0.67339512
1;0.98541383;0.99481934;0.99728011;0.17623814;0.65317928
1;0.656247;0.71499907;0.99728008;0.15305314;0.64563628
0.91767346;0.60617463;0.67060637;0.73500842;0;0.51686956
0.91767346;0.6997105;0.74437399;0.65017485;0.23681615;0.65936367
0.91767346;0.95942427;0.9642042;0.91693174;0.42242139;0.77666623
0.91767346;0.68349783;0.72266547;0.77706255;0.13808091;0.5932755
0.91767346;0.82115936;0.83930985;0.77708846;0.13352773;0.5911774
0.91767346;0.98139512;0.97638657;0.77706255;0.60577;0.89157093
0.91767346;0.6345843;0.68090314;0.77681647;0.03238422;0.52592162
0.91767346;0.66457099;0.7064149;0.7770237;0.15540837;0.60290894
0.91767346;0.73168819;0.76347634;0.77698484;0.31781818;0.70613562
0.91767346;1;1;0.77701075;0.10904068;0.57334221
0.91767346;0.71131568;0.75026809;0.7770237;0.16916844;0.61167847
0.91767346;0.93891731;0.94759326;0.7770237;0.1721268;0.61471073
0.97915858;0.93773869;0.94786156;0.7770237;0.09807109;0.56869357
0.97915858;0.69523374;0.73789657;0.7770237;0.13524201;0.59241028
0.97915753;0.68666376;0.73871568;0.7770237;0.13873244;0.59465263
0.97915753;0.6730197;0.72715297;0.7770237;0.13666277;0.59333363
0.97915622;0.69471735;0.74573153;0.7770237;0.13775027;0.59480981
0.97915511;0.86728051;0.89492331;0.77710141;0.13780725;0.59484841
0.9791529;0.94795369;0.96477825;0.77710141;0.13775027;0.59480998
0.97915179;0.94819713;0.96412766;0.77708846;0.18316014;0.62186374
0.91763599;0.95560262;0.96919981;0.77690713;0.44454659;0.76633125
0.91761849;0.66249652;0.69627857;0.77663514;0.13766501;0.57105498
0.91752984;0.6507935;0.68534183;0.77613001;0.61021791;0.87170863
0.91743868;0.93562645;0.94145106;0.77581917;0.44201021;0.76468878
0.91733746;0.94886476;0.95706599;0.77540471;0.18087503;0.59852709
0.91722609;0.94569513;0.95454749;0.77496434;0.60672755;0.86942314
0.9171149;0.94836168;0.95718503;0.75366582;0.17858613;0.59700252
0.91702038;0.68059976;0.71243138;0.75366582;0.18430854;0.60071898
0.91691662;0.92508019;0.93591008;0.75363991;0.32930502;0.69380297
0.9168352;0.92927861;0.9396649;0.75366582;0.21194861;0.61922581
0.9117356;0.93576621;0.9457586;0.75360106;0.11643911;0.5570906
0.9116692;0.93674236;0.94550835;0.71695488;0.37641848;0.72248812
0.91158496;0.67365938;0.70511314;0.71694;0.2369454;0.6338249
0.9114836;0.640479;0.67412236;0.71659779;0.27666667;0.65889809
0.91136023;0.55414798;0.59499238;0.71604726;0.44625515;0.73807161
0.91124804;0.53970113;0.58186166;0.7170144;0.72586092;0.89797285
0.91112797;0.49899064;0.54440977;0.7170144;0.22325047;0.61079923
0.91101518;0.90947905;0.92232315;0.7170144;0.25792865;0.62541191
0.91088928;0.85577263;0.87269278;0.7170144;0.28927886;0.62756559
0.90129834;0.62600314;0.66371674;0.7170144;0.28780074;0.62787108
0.90125972;0.57955131;0.62077852;0.71699952;0.29343323;0.63063541
0.90125971;0.63095759;0.6680206;0.71661267;0.83148772;0.90872708
0.90125971;0.90447554;0.91573568;0.71612166;0.41218379;0.68597816
0.65943357;0.62478619;0.65579545;0.50844144;0.24659036;0.59911943
0.65943355;0.34289103;0.39838671;0.5079653;0;0.12860815
0.65932073;0.62850985;0.65900527;0.50754868;0;0.02651902
0.65915136;0.35627415;0.41070813;0.63475574;0.05936901;0.05116387
0.65898697;0.49933951;0.53663416;0.63419032;0.38549688;0.25083635
0.65884814;0.35661218;0.40528897;0.63034908;0.18727175;0.12946091
0.65868859;0.3290651;0.38146959;0.62991758;0;0
0.60114803;0.66451452;0.688719;0.62953072;0.33549688;0.21898985
0.60096514;0.68947763;0.71120319;0.62914386;0.0220833;0.01444767
0.65649067;0.33967238;0.39430919;0.6286826;0;0
0.65646642;0.6194447;0.64909223;0.56282547;0;0
0.66068508;0.65501607;0.6812547;0.62089094;0.31171146;0.20407017
0.66051729;0.62099968;0.64971749;0.62039992;0.33366568;0.21873273
0.65600508;0.47473663;0.51753168;0.61990891;0.27215259;0.17896221
0.65584088;0.61239839;0.64179933;0.61953693;0.59399569;0.40512658
0.65551776;0.38103155;0.43188727;0.60141841;0.21913547;0.15289773
0.65513668;0.45199717;0.49664685;0.60096676;0.11293225;0.08141635
0.65482554;0.3526914;0.40496458;0.6005774;0.13995606;0.09957864
0.65461308;0.66955494;0.69478095;0.60017246;0.12088901;0.08611796
0.65458473;0.67354633;0.69824541;0.57596946;0.24943764;0.17257721
0.65453635;0.68591024;0.7096673;0.57553338;0.25348936;0.17534331
0.65437293;0.687081;0.71042167;0.5751596;0.22649778;0.15688367
0.65401583;0.64230342;0.6693399;0.57466122;0.41682439;0.28492175
0.65363592;0.69913272;0.72221165;0.57419399;0.68756453;0.46721503
0.65332197;0.35873363;0.41069142;0.57378906;0.38027672;0.26040167
0.6529533;0.61656543;0.64561126;0.57338413;0.14025536;0.09886351
0.65294095;0.37418711;0.42416387;0.5729169;0.4386832;0.29966425
0.65294095;0.69671309;0.7190859;0.57257427;0.45400086;0.30999041
0.65294095;0.69194838;0.71485703;0.57223163;0.19888951;0.13834465
0.59662822;0.52207978;0.56765311;0.37804363;0.2103227;0.14569463
0.59662822;0.10566391;0.19663135;0.37804363;0.35623468;0.24416793
0.43080266;0.31827778;0.38620533;0.37804363;0.35222089;0.24113283
0.43080266;0.70899129;0.73389813;0.37804363;0.33684983;0.23078311
0.43080266;0.75416427;0.77473382;0.44082367;0.73482766;0.49714405
0.57748269;0.77073694;0.78878227;0.44049661;0.22568036;0.15500745
0.43080266;0;0;0.25914709;0.10903733;0.06854245
0.11235247;0.4244569;0.41928548;0;0.2510927;0.16377248
0.11235247;0.32985025;0.32570665;0;0.18759486;0.12063284
0.11235247;0.57795497;0.56930915;0;0.15218853;0.09441387
0.13946828;0.64496641;0.63567132;0;0.09050281;0.04511766
0.13946828;0.64439742;0.63491305;0;0.0933601;0.04640788
0.13946828;0.60713698;0.6000542;0;0;0
0.13946828;0.31733063;0.31451684;0;0.06249284;0.04154412
0.13946828;0.30362561;0.30131286;0;0.0442432;0.02940986
0.13946828;0.30431251;0.30197797;0;0.04424319;0.02940985
0.13955435;0.63960647;0.6353807;0.39421064;0.05341834;0.03537591
0.13961213;0.63295981;0.62904638;0.39421064;0.04752307;0.03139321
0.13974336;0.42417759;0.42399786;0.39419576;0.36119346;0.23952113
0.13997393;0.43566859;0.43396615;0.39374939;0.00112696;0
0.14013194;0.43752791;0.43588894;0.39330302;0.15144143;0.09872153
0.14031221;0.65405796;0.64836699;0.39294592;0;0
0.14035727;0.75248407;0.74570979;0.38654961;0.16990128;0.11215129
0.14066544;0.67036943;0.66407418;0.38610324;0.24078254;0.15909168
0.14047744;0.74239156;0.735795;0.38573126;0.00008645;0
0.14025714;0.41602029;0.41192048;0.38543368;0.2403504;0.15875019
0.13988138;0.7244548;0.71610573;0.3850617;0.25392869;0.16608597
0.13963931;0.73419438;0.72561929;0.38458557;0.49026936;0.32228995
0.13949474;0.73171967;0.7218567;0.30621187;0.48296721;0.31644342
0.13864483;0.32247916;0.31797955;0.30585477;0.19462266;0.12597039
0.13782411;0.66068553;0.65091555;0.30543815;0.06209883;0.03835828
0.13708696;0.40162223;0.29992373;0.30500666;0.25491042;0.16317364
0.13429207;0.38856314;0.28602283;0.28436516;0.58777208;0.38882823
0.13367002;0.7241894;0.61636625;0.28397831;0.64116019;0.43162943
0.1329769;0.38390968;0.28185992;0.28351705;0.11468108;0.08513665
0.13238678;0.79291928;0.68589661;0.28310044;0.39218527;0.26842482
0.13157698;0.64379172;0.53857209;0.2826987;0.59596187;0.40301814
0.13091179;0.72148335;0.6157321;0.28232673;0.1893384;0.13499919
0.13019857;0.3992849;0.30296833;0.28191011;0.39582943;0.2767259
0.1292641;0.34781928;0.25196099;0.28155301;0.62635962;0.42713678
0.12842736;0.4190743;0.32079494;0.28124055;0.39556261;0.2750369
0.12753903;0.40257678;0.3049366;0.28118104;0.37725008;0.26313388
0.12644319;0.71629408;0.61386049;0.28118103;0.39461955;0.27463458
0.12419283;0.67901913;0.57664401;0.28118103;0.14195573;0.10771785
0.12359621;0.39791526;0.30006962;0.28118103;0.16107941;0.12038797
0.14164769;0.4036855;0.30615935;0.2814935;0.55054122;0.37777729
0.14117964;0.38557946;0.28820166;0.2814935;0.34861687;0.24431056
0.20436115;0.80908383;0.70628317;0.38632643;0.11436822;0.08954739
0.32216258;0.70799854;0.60544145;0.38614788;0.13609539;0.10397364
0.32216258;0.72212294;0.61945244;0.38589493;0.37060791;0.25886777
0.46274815;0.76358909;0.66019563;0.38598421;0.19385661;0.14208338
0.46274815;0.74596867;0.64393574;0.38683232;0.16197337;0.12104233
0.46274815;0.78602759;0.68558373;0.38683232;0.16668901;0.12802516
0.0306062;0.4847149;0.38821459;0.3866835;0.38423382;0.27173017
0.03060619;0.71203864;0.61316019;0.14878738;0.1444145;0.11322286
0.03054795;0.27854081;0.18595594;0.14878738;0.23999074;0.17640621
0.03054795;0.68139797;0.5841671;0.14878738;0.24095716;0.17863042
0.03054795;0.78066136;0.68237737;0.14878738;0.14459666;0.11495692
0.0610751;0.67825737;0.58064786;0.14878738;0.24651751;0.18231754
0.0610751;0.76198729;0.66373202;0.14878738;0.43412934;0.30639806
0.03054795;0.4543123;0.35993017;0.14878738;0.27772056;0.19858128
0.03054795;0.24900088;0.15277545;0;0.61039128;0.41842526
0.04658073;0.69827635;0.59922875;0;0.38051126;0.26613361
0.04658073;0.37824281;0.28366477;0;0.3063038;0.21736524
0.04658073;0.37727933;0.28276967;0;0.38225564;0.26726149
0.04658073;0.38891269;0.29400507;0;0.36353822;0.25488434
0;0.727965;0.62257612;0.25458749;0.53434543;0.3677146
0.01826461;0.71050405;0.60318534;0.25426014;0.53375397;0.37054426
0.01826461;0.80036092;0.69202853;0.25400719;0.3544522;0.25227648
0.01826462;0.37324467;0.27075422;0.25385839;0.04232216;0.0392141
0.01826463;0.48580929;0.38273709;0.25382999;0.28074531;0.19651073
0.01826466;0.43236365;0.33031476;0.25373468;0.01782798;0.02262111
0.0182647;0.80302015;0.69601542;0.25357111;0.63339306;0.44147946
0.01826474;0.7620954;0.65594277;0.25333663;0.14692164;0.11812686
0.0371469;0.54040287;0.43852385;0.25366892;0.63492746;0.44249693
0.03714694;0.49681835;0.39522465;0.25331072;0.66110222;0.45987399
0.14191598;0.84020403;0.73362931;0.08208956;0.55780505;0.39121652
0.14635524;0.76607268;0.659685;0.09046603;0.46758451;0.33132415
0.14635524;0.85059939;0.74385364;0.09046603;0.77434724;0.53536405
0.14635524;0.53872289;0.43668512;0.09046603;0.28574998;0.21092836
0.14635524;0.83526354;0.72915305;0.11;0.78194595;0.54080816
0.14635525;0.83804067;0.73199374;0.41833027;0.3722153;0.26831801
0.14635526;0.53010069;0.42849508;0.41777025;0.53186624;0.37164216
0.16825229;0.3407975;0.24043246;0.41709022;0.79284166;0.54507719
0.1682523;0.82938197;0.72312303;0.4166302;0.53181208;0.37154681
0.1682523;0.72170129;0.61594782;0.41601019;0.46209433;0.32490385
0.16825231;0.41299023;0.31192363;0.41539016;0.79364483;0.54557921
0.16825232;0.75264531;0.63267862;0.41489014;0.89368773;0.61207532
0.16825233;0.8763197;0.75472486;0.41419012;0.55754934;0.38943697
0.14635524;0.54982031;0.43775019;0.41353011;0.7076043;0.48869825
0.14635524;0.88447804;0.76336824;0.37971999;0.54263229;0.37899507
0.14635524;0.52328283;0.41172842;0.2;0.50977939;0.35704241
0.14635525;0.49702274;0.38663183;0.37951998;0.65405296;0.45296166
0.14635525;0.87122766;0.74999621;0.37883996;0.75039746;0.5170001
0.14635525;0.5457865;0.43435236;0.37819994;0.94148457;0.64398173
0.14635525;0.51807072;0.40718136;0.37765991;0.37388725;0.26677355
0.14635526;0.41025858;0.29994755;0.37712743;0.43196606;0.30536423
0.161235;0.73490411;0.61171189;0.37659284;0.73994702;0.50486299
0.16123501;0.40332098;0.29089963;0.37605058;0.6257543;0.42834581
0.16123502;0.83620092;0.71216858;0.37576344;0.57594191;0.39391701
0.16123502;0.56341927;0.44575616;0.37538303;0.57902491;0.39567996
0.16123503;0.72660728;0.60340415;0.37506239;0.55236312;0.37794994
0.16123504;0.83608453;0.71151436;0.37461593;0.83104455;0.56422574
0.16123505;0.52507515;0.40707945;0.38673532;0.5745557;0.39377546
0.16123506;0.39868339;0.28175526;0.38617501;0.38047133;0.26478001
0.16123507;0.87095144;0.74491776;0.38557321;0.28952218;0.20434657
0.16123507;0.86778764;0.74179791;0.3848884;0.62238793;0.42550451
0.16123508;0.51104299;0.3924041;0.38430735;0.85592874;0.58065334
