<DATE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<OPEN>;<HIGH>;<LOW>;<CLOSE>
27/01/15;16997,0000000;17477,0000000;16952,0000000;17415,0000000;2924,2200000;2928,6800000;2924,2200000;2928,5600000;7,1181000;7,1190000;7,1162000;7,1162000;28,0725000;28,0725000;28,0725000;28,0725000;22,0850000;22,1820000;22,0520000;22,1470000;383,4100000;383,8100000;380,0200000;380,4400000;0,0140310;0,0141690;0,0140020;0,0141040;7,3294000;7,3778000;7,3240000;7,3678000;313,7000000;314,4100000;312,6700000;313,5600000;1,5237400;1,5494400;1,5176000;1,5442900;8,5802000;8,6249000;8,5636000;8,6000000;70,7720000;71,1710000;70,0770000;70,7371000;1,4886000;1,4970000;1,4865000;1,4930000;0,8347800;0,8450700;0,8298000;0,8435000;1,0932900;1,0944200;1,0895000;1,0925600;1,1047000;1,1050400;1,1043000;1,1047000;9,4452000;9,4693800;9,4075000;9,4157000;1,4507600;1,4599500;1,4494600;1,4571500;9,3264400;9,3652500;9,2978000;9,3483000;1,4387700;1,4443300;1,4290000;1,4329500;115,8540000;118,0350000;115,3510000;117,1400000
28/01/15;17416,0000000;17698,0000000;17165,0000000;17185,0000000;2928,1200000;2929,0500000;2896,2600000;2898,8500000;7,1234000;7,1241000;7,1224000;7,1236000;28,0480000;28,1514000;28,0410000;28,1418000;22,1340000;22,1870000;22,0610000;22,0690000;380,3500000;380,7000000;378,2500000;378,7300000;0,0140770;0,0141630;0,0140010;0,0140730;7,3521000;7,3906000;7,3427000;7,3793000;313,7600000;314,3300000;312,9000000;313,9000000;1,5442600;1,5575000;1,5391000;1,5490700;8,6011000;8,6586000;8,5978000;8,6185000;70,7960000;71,1110000;69,5520000;69,8190000;1,4930000;1,4994000;1,4880000;1,4922000;0,8432600;0,8469600;0,8247500;0,8331500;1,0923900;1,0942500;1,0877000;1,0903200;1,1049900;1,1074600;1,1014000;1,1057400;9,4183000;9,4500700;9,4068000;9,4455900;1,4573800;1,4620100;1,4514600;1,4564200;9,3395000;9,3591000;9,2834000;9,2874000;1,4329400;1,4383100;1,4274200;1,4326500;117,1300000;118,4040000;115,4460000;115,6180000
29/01/15;17173,0000000;17461,0000000;17137,0000000;17399,0000000;2928,1200000;2929,0500000;2896,2600000;2898,8500000;7,1123000;7,1147000;7,1116000;7,1116000;28,1327000;28,2000000;28,0093000;28,0248000;22,0660000;22,4810000;22,0530000;22,4740000;378,7200000;379,4700000;375,5600000;375,9400000;0,0140730;0,0142950;0,0140100;0,0142560;7,3793000;7,4088000;7,3340000;7,3741000;314,0400000;315,7800000;313,6900000;315,4800000;1,5448000;1,5504700;1,5448000;1,5498300;8,6207000;8,6446000;8,5467000;8,5510000;70,1840000;70,6970000;69,6690000;70,2530000;1,4922000;1,4985000;1,4841000;1,4856000;0,8333000;0,8416800;0,8259800;0,8364200;1,0904000;1,0916900;1,0834500;1,0840500;1,1057600;1,1126300;1,1050000;1,1059700;9,4451600;9,4844300;9,4191600;9,4754500;1,4565300;1,4605100;1,4494800;1,4549100;9,2969400;9,3770000;9,2828000;9,3527000;1,4304400;1,4311700;1,4271100;1,4271100;115,6800000;115,7060000;115,6660000;115,6980000
30/01/15;17405,0000000;17450,0000000;17375,0000000;17423,0000000;2912,3700000;2924,7800000;2911,7100000;2921,1700000;7,1252000;7,1323000;7,1252000;7,1282000;28,0239000;28,1790000;27,9823000;28,1732000;22,4480000;22,4700000;22,4430000;22,4650000;375,9700000;376,6000000;373,8200000;375,1100000;0,0141960;0,0143210;0,0141280;0,0141930;7,3808000;7,4312000;7,3643000;7,4134000;315,2100000;315,3500000;315,0000000;315,3500000;1,5429000;1,5528700;1,5420000;1,5461500;8,5532000;8,5561000;8,5484000;8,5487000;70,4620000;70,7350000;70,2170000;70,6933000;1,4862000;1,4866000;1,4839000;1,4839000;0,8364000;0,8364000;0,8364000;0,8364000;1,0833800;1,0836200;1,0833800;1,0836200;1,1059900;1,1120000;1,1040000;1,1088900;9,4782000;9,4782000;9,4523000;9,4622000;1,4554400;1,4571400;1,4523000;1,4530500;9,3539400;9,3746000;9,3425000;9,3746000;1,4317500;1,4317500;1,4284100;1,4298200;115,9880000;116,8300000;115,9880000;116,3280000
31/01/15;17414,0000000;17414,0000000;17378,0000000;17395,0000000;2913,7100000;2915,4000000;2913,7100000;2914,2500000;7,1595000;7,1622000;7,1595000;7,1604000;28,1574000;28,2250000;27,9545000;27,9636000;22,4620000;22,4850000;22,3370000;22,3620000;375,0500000;378,6800000;374,4000000;377,0500000;0,0141400;0,0141670;0,0141220;0,0141220;7,4152000;7,4152000;7,4102000;7,4102000;315,2800000;315,8800000;314,7700000;315,0300000;1,5464000;1,5640300;1,5412000;1,5558400;8,5596000;8,5859000;8,5553000;8,5675000;69,9500000;71,0043000;69,0544000;70,0110000;1,4875000;1,4930000;1,4845000;1,4848000;0,8380000;0,8381000;0,8360000;0,8366800;1,0848700;1,0858700;1,0844300;1,0852000;1,1088600;1,1164800;1,1084000;1,1118300;9,4706000;9,4768000;9,4538000;9,4633000;1,4562000;1,4598000;1,4521000;1,4530700;9,3609000;9,3632700;9,3241000;9,3502000;1,4303600;1,4409200;1,4280000;1,4335200;116,4200000;117,6910000;116,2970000;117,5490000
02/02/15;17425,0000000;17562,0000000;17423,0000000;17527,0000000;2902,5400000;2902,5400000;2900,3500000;2901,1400000;7,1590000;7,1590000;7,1545000;7,1550000;27,9594000;28,4425000;27,9423000;28,4340000;22,3570000;22,3770000;22,3330000;22,3620000;376,8800000;376,8800000;376,8800000;376,8800000;0,0141420;0,0144010;0,0141420;0,0141950;7,4056000;7,4246000;7,3919000;7,4218000;315,2900000;315,7100000;314,0700000;314,4700000;1,5560300;1,5774400;1,5519000;1,5622000;8,5680000;8,5947000;8,5567000;8,5867000;70,1910000;70,5400000;69,3900000;69,5420000;1,4868000;1,4944000;1,4850000;1,4921000;0,8373000;0,8378500;0,8318700;0,8354300;1,0854300;1,0894800;1,0842500;1,0878400;1,1118600;1,1150000;1,1023000;1,1029100;9,4696000;9,4815300;9,4438000;9,4593000;1,4530300;1,4606800;1,4519700;1,4586500;9,3519600;9,3803000;9,3260000;9,3476700;1,4335200;1,4410600;1,4320000;1,4347200;117,5340000;117,7670000;116,5340000;116,9330000
03/02/15;17526,0000000;17744,0000000;17507,0000000;17723,0000000;2922,1700000;2922,4900000;2905,7000000;2906,6200000;7,3764000;7,3797000;7,3764000;7,3766000;28,4004000;28,4283000;28,3946000;28,4221000;22,3610000;22,4620000;22,3560000;22,4320000;376,6400000;378,5200000;376,6100000;378,1700000;0,0141940;0,0143310;0,0141240;0,0143180;7,4157000;7,4433000;7,3697000;7,3939000;314,4900000;315,5500000;314,1200000;315,1600000;1,5619400;1,5699700;1,5530000;1,5666300;8,5879000;8,5926000;8,5291000;8,5459000;69,5860000;70,1830000;69,3580000;69,9030000;1,4920000;1,4974000;1,4890000;1,4908000;0,8355100;0,8427200;0,8339700;0,8405900;1,0877400;1,0890700;1,0830000;1,0860900;1,1027400;1,1029000;1,1026100;1,1026100;9,4718000;9,4967400;9,4568000;9,4905600;1,4586500;1,4682200;1,4581000;1,4664400;9,3463400;9,3834700;9,3380000;9,3788900;1,4348900;1,4410800;1,4320000;1,4379400;116,9180000;117,9260000;116,5060000;117,6770000
04/02/15;17719,0000000;17731,0000000;17259,0000000;17259,0000000;2895,4000000;2895,4000000;2893,8400000;2894,9900000;7,3597000;7,3597000;7,3521000;7,3521000;28,4183000;28,5266000;28,3731000;28,4436000;22,4340000;22,4720000;22,2380000;22,2590000;378,2700000;380,9700000;376,0400000;379,8700000;0,0143180;0,0143590;0,0141960;0,0142410;7,3947000;7,4301000;7,3611000;7,4226000;315,1100000;315,4400000;313,8600000;314,5000000;1,5667400;1,5838900;1,5626000;1,5756100;8,5453000;8,5528000;8,5144000;8,5401000;69,9780000;70,3330000;69,4480000;70,2150000;1,4911000;1,4983000;1,4886000;1,4932000;0,8402200;0,8424100;0,8327900;0,8333000;1,0859100;1,0891700;1,0840000;1,0870300;1,1040000;1,1073000;1,1039000;1,1047100;9,4899600;9,4981000;9,4550000;9,4697700;1,4714000;1,4735800;1,4690700;1,4724500;9,3787400;9,3899000;9,3400000;9,3433300;1,4379300;1,4437400;1,4318000;1,4428200;117,7100000;118,4660000;116,1200000;116,6610000
05/02/15;17269,0000000;17730,0000000;17141,0000000;17699,0000000;2895,7400000;2901,4300000;2895,4200000;2901,4300000;7,3592000;7,3610000;7,3567000;7,3608000;28,4370000;28,5068000;28,4263000;28,4888000;22,2550000;22,2630000;22,1150000;22,1290000;380,0000000;381,2700000;378,6500000;380,4000000;0,0142380;0,0143260;0,0141700;0,0141710;7,4228000;7,4242000;7,3797000;7,3858000;314,6000000;314,8600000;313,0500000;313,6400000;1,5755100;1,5800700;1,5608000;1,5652700;8,5424000;8,5768000;8,5151000;8,5494000;70,2390000;71,0200000;69,9660000;70,8890000;1,4931000;1,4986000;1,4890000;1,4940000;0,8336900;0,8382800;0,8299400;0,8330200;1,0870300;1,0904000;1,0854200;1,0869300;1,1049300;1,1084300;1,1035000;1,1075200;9,4704000;9,4920300;9,4583000;9,4664000;1,4725600;1,4779400;1,4651800;1,4706000;9,3604800;9,3833600;9,3110000;9,3628400;1,4428700;1,4507200;1,4377000;1,4400500;116,6600000;117,2740000;116,1750000;116,4790000
06/02/15;17707,0000000;17707,0000000;17288,0000000;17302,0000000;2906,4600000;2906,4600000;2903,3800000;2905,9300000;7,4010000;7,4072000;7,3996000;7,4063000;28,4880000;28,5711000;28,4821000;28,5335000;22,1190000;22,1190000;22,1190000;22,1190000;380,3800000;380,7600000;376,6700000;379,9000000;0,0141850;0,0142090;0,0140320;0,0140460;7,3861000;7,4212000;7,3499000;7,3882000;313,8600000;314,1300000;312,4700000;313,1800000;1,5678500;1,5682000;1,5628000;1,5682000;8,5518000;8,5620000;8,4961000;8,5141000;70,7190000;71,4670000;70,6930000;71,0770000;1,4938000;1,4965000;1,4873000;1,4907000;0,8330200;0,8420000;0,8298800;0,8372100;1,0869400;1,0876000;1,0826300;1,0830900;1,1075200;1,1080500;1,0998000;1,1019700;9,4664000;9,5200300;9,4655000;9,4938000;1,4704300;1,4790600;1,4674900;1,4701600;9,3604000;9,3953800;9,3522000;9,3847000;1,4401500;1,4410800;1,4369800;1,4369800;116,5700000;116,5800000;116,4570000;116,5780000
07/02/15;17297,0000000;17304,0000000;17288,0000000;17288,0000000;2895,7600000;2897,5700000;2895,0700000;2895,4400000;7,4867000;7,4917000;7,4867000;7,4904000;28,5355000;28,5836000;28,3722000;28,4238000;22,1050000;22,2830000;22,1030000;22,2620000;380,1500000;382,4200000;380,1300000;382,0600000;0,0140880;0,0140880;0,0139430;0,0140060;7,3884000;7,3889000;7,3884000;7,3889000;313,2600000;313,3500000;311,7700000;312,9600000;1,5637000;1,5708600;1,5616000;1,5683100;8,5140000;8,5168000;8,5092000;8,5161000;71,2050000;71,2050000;71,0060000;71,1230000;1,4908000;1,4910000;1,4886000;1,4890000;0,8372000;0,8374000;0,8369000;0,8373900;1,0835300;1,0846500;1,0831000;1,0831000;1,1019300;1,1030200;1,0980000;1,1013200;9,4932000;9,5176000;9,4822000;9,5176000;1,4703300;1,4704600;1,4666200;1,4672000;9,3837900;9,3940600;9,3837900;9,3940600;1,4416700;1,4434900;1,4380900;1,4396400;116,6170000;116,7800000;116,4180000;116,4370000
09/02/15;17263,0000000;17327,0000000;17183,0000000;17240,0000000;2911,8500000;2913,6300000;2909,0600000;2911,5000000;7,4477000;7,4482000;7,4470000;7,4470000;28,4191000;28,4292000;28,2406000;28,2577000;22,2680000;22,2770000;22,1290000;22,1540000;381,9400000;381,9400000;381,9400000;381,9400000;0,0139920;0,0140080;0,0139920;0,0140080;7,3882000;7,3891000;7,3861000;7,3888000;313,1700000;313,2600000;312,8900000;312,9100000;1,5688300;1,5748000;1,5592000;1,5712100;8,5075000;8,5233000;8,5062000;8,5096000;71,0320000;71,2180000;71,0320000;71,1650000;1,4885000;1,4929000;1,4877000;1,4890000;0,8363000;0,8366000;0,8344000;0,8348100;1,0842000;1,0842000;1,0829100;1,0829600;1,1013300;1,1060500;1,0978700;1,1024600;9,4938000;9,5039000;9,4893000;9,4976000;1,4697900;1,4715200;1,4684100;1,4690800;9,3810000;9,3836100;9,3650000;9,3794300;1,4403200;1,4540300;1,4385000;1,4528600;116,5000000;116,9660000;116,1880000;116,3040000
10/02/15;17236,0000000;17263,0000000;17188,0000000;17228,0000000;2910,9700000;2929,1300000;2910,9700000;2923,6500000;7,4864000;7,4864000;7,4795000;7,4823000;28,2454000;28,2454000;28,2454000;28,2454000;22,1620000;22,3040000;22,1280000;22,2530000;383,3900000;384,9600000;378,6000000;379,0300000;0,0140060;0,0140060;0,0139890;0,0139990;7,3888000;7,4026000;7,3662000;7,3931000;313,1700000;313,5700000;311,0400000;311,9300000;1,5708700;1,5730800;1,5493000;1,5569900;8,5142000;8,5304000;8,4928000;8,5262000;71,1630000;71,9900000;70,7410000;71,9080000;1,4909000;1,4978000;1,4885000;1,4968000;0,8347000;0,8382900;0,8335000;0,8365900;1,0829100;1,0846600;1,0810000;1,0838900;1,1024100;1,1041000;1,0953000;1,0973300;9,4933900;9,5120300;9,4780000;9,4979600;1,4703300;1,4726500;1,4647500;1,4714800;9,3763500;9,4347700;9,3658000;9,4228400;1,4528000;1,4567700;1,4467000;1,4487400;116,3010000;116,4150000;114,4220000;114,9510000
11/02/15;17225,0000000;17365,0000000;17214,0000000;17327,0000000;2927,6600000;2928,2300000;2910,3900000;2924,9300000;7,5212000;7,5237000;7,5212000;7,5219000;28,2274000;28,2771000;28,0669000;28,1839000;22,2520000;22,2740000;22,0070000;22,1950000;379,0200000;381,1700000;378,5800000;379,7300000;0,0140000;0,0140420;0,0138390;0,0138470;7,3989000;7,4363000;7,3896000;7,3927000;312,0500000;313,8700000;311,5700000;312,8200000;1,5563100;1,5687900;1,5497000;1,5622800;8,5287000;8,5546000;8,5133000;8,5193000;71,9040000;73,1200000;71,6550000;72,2970000;1,4969000;1,4989000;1,4900000;1,4922000;0,8364900;0,8426500;0,8350400;0,8366100;1,0836600;1,0907800;1,0826900;1,0898300;1,0975000;1,0976000;1,0974000;1,0975000;9,5002500;9,5160300;9,4853000;9,5115600;1,4715900;1,4722900;1,4581200;1,4640200;9,4272200;9,4565000;9,4029500;9,4107000;1,4485600;1,4590900;1,4453000;1,4583200;114,9370000;117,1490000;114,8660000;116,5210000
12/02/15;17325,0000000;17483,0000000;17325,0000000;17473,0000000;2977,6000000;2993,7200000;2977,6000000;2986,8200000;7,4864000;7,4892000;7,4828000;7,4841000;28,1910000;28,2027000;28,0251000;28,0659000;22,2100000;22,2830000;22,1830000;22,2420000;379,1800000;381,8800000;379,1800000;380,7200000;0,0138550;0,0138720;0,0136390;0,0137540;7,3943000;7,4319000;7,3818000;7,4109000;312,9500000;314,1000000;312,4800000;312,9000000;1,5623500;1,5707300;1,5533000;1,5647300;8,5218000;8,5822000;8,4997000;8,5767000;72,4910000;73,0230000;72,2060000;72,8310000;1,4923000;1,4969000;1,4870000;1,4964000;0,8363200;0,8412200;0,8347600;0,8360300;1,0902200;1,0937100;1,0892400;1,0901500;1,0972000;1,0986900;1,0971000;1,0973000;9,5114900;9,5440200;9,4978000;9,5403600;1,4638700;1,4782400;1,4521800;1,4759500;9,4110000;9,4697000;9,4005000;9,4397400;1,4580700;1,4628500;1,4522000;1,4570400;116,4790000;116,8460000;115,7900000;116,5770000
13/02/15;17471,0000000;17508,0000000;17199,0000000;17219,0000000;3015,8300000;3017,4000000;2993,5300000;2995,1600000;7,4316000;7,4349000;7,4316000;7,4342000;28,0754000;28,2359000;28,0325000;28,1715000;22,2350000;22,2350000;22,2350000;22,2350000;380,6100000;384,2900000;379,3600000;380,9300000;0,0137420;0,0137850;0,0136480;0,0136780;7,4132000;7,4609000;7,4095000;7,4272000;312,9700000;313,5400000;311,0100000;311,4600000;1,5645500;1,5665000;1,5424000;1,5453900;8,5771000;8,6236000;8,5707000;8,5894000;72,6990000;74,0840000;72,5950000;73,9282000;1,4963000;1,5018000;1,4919000;1,4995000;0,8361400;0,8451100;0,8355000;0,8410300;1,0896200;1,0934000;1,0854200;1,0863700;1,0971000;1,0999100;1,0950000;1,0992900;9,5376000;9,5902800;9,5262000;9,5657200;1,4757400;1,4777700;1,4688400;1,4752400;9,4406200;9,4881700;9,4283000;9,4751900;1,4570300;1,4667800;1,4540000;1,4555000;116,5640000;116,9240000;113,8450000;113,9250000
14/02/15;17214,0000000;17214,0000000;17187,0000000;17187,0000000;2990,4100000;2991,1600000;2987,4700000;2991,0600000;7,4316000;7,4350000;7,4314000;7,4350000;28,1699000;28,1978000;27,8013000;28,0394000;22,3200000;22,4110000;22,2760000;22,3020000;380,7700000;382,1100000;365,1600000;377,0500000;0,0137030;0,0137030;0,0134540;0,0134930;7,4265000;7,4479000;7,3718000;7,3755000;311,5200000;312,6200000;310,4300000;311,0200000;1,5492400;1,5502900;1,5452000;1,5496500;8,5907000;8,6897000;8,5850000;8,6640000;74,1340000;74,7160000;73,4870000;73,6657000;1,4995000;1,5045000;1,4921000;1,4963000;0,8412000;0,8480000;0,8386000;0,8439900;1,0863900;1,0868000;1,0788000;1,0829000;1,0994700;1,1029800;1,0976000;1,0986200;9,5677000;9,5885500;9,5243000;9,5596700;1,4752400;1,4813500;1,4685000;1,4698000;9,4754000;9,5171800;9,4015000;9,4314700;1,4560000;1,4569200;1,4532000;1,4569200;114,0900000;114,0900000;113,9570000;114,0500000
15/02/15;17241,0000000;17241,0000000;17235,0000000;17239,0000000;3000,7900000;3001,3000000;2997,0500000;2999,5700000;7,4930000;7,4930000;7,4874000;7,4887000;28,0580000;28,2305000;28,0565000;28,2035000;22,3010000;22,3420000;22,1440000;22,1680000;377,2300000;377,3500000;377,2300000;377,3500000;0,0134370;0,0135360;0,0133480;0,0135060;7,3729000;7,3803000;7,3729000;7,3739000;311,1200000;311,1200000;310,6400000;310,8300000;1,5498000;1,5515400;1,5449000;1,5461000;8,6679000;8,6725000;8,6639000;8,6678000;73,6400000;73,7900000;73,2939000;73,2941000;1,4959000;1,5008000;1,4945000;1,4946000;0,8443000;0,8453000;0,8443000;0,8445000;1,0821800;1,0835000;1,0821800;1,0829500;1,0986100;1,1065000;1,0960700;1,1057500;9,5520000;9,5693000;9,5490000;9,5490000;1,4701100;1,4710500;1,4644100;1,4646100;9,4310800;9,4419000;9,4295000;9,4295000;1,4558500;1,4567000;1,4535900;1,4535900;114,1300000;114,3800000;114,0300000;114,3200000
16/02/15;17235,0000000;17248,0000000;16838,0000000;16854,0000000;3003,5000000;3050,0500000;3003,4000000;3048,8700000;7,5348000;7,5348000;7,5323000;7,5328000;28,1946000;28,1946000;28,1946000;28,1946000;22,1360000;22,2910000;22,1360000;22,2230000;375,2600000;375,2600000;373,4900000;373,5200000;0,0135270;0,0135270;0,0135000;0,0135040;7,3865000;7,3865000;7,3865000;7,3865000;310,6500000;311,3800000;310,4700000;311,3700000;1,5498800;1,5578200;1,5411000;1,5554500;8,6681000;8,6727000;8,6606000;8,6683000;73,2908000;73,7870000;73,2236000;73,2925000;1,4971000;1,4990000;1,4938000;1,4971000;0,8435900;0,8446800;0,8425000;0,8440900;1,0832000;1,0832000;1,0825400;1,0829600;1,1057400;1,1119500;1,1049000;1,1074800;9,5453000;9,5693000;9,5418000;9,5503000;1,4718400;1,4718400;1,4686900;1,4697100;9,4110000;9,4314300;9,4108000;9,4173500;1,4540100;1,4652800;1,4540100;1,4643200;114,3200000;114,7330000;113,8880000;114,2410000
17/02/15;16881,0000000;17054,0000000;16847,0000000;17030,0000000;3049,3100000;3049,3100000;3028,2300000;3028,2300000;7,5626000;7,5626000;7,5551000;7,5551000;28,3020000;28,4179000;28,2498000;28,2822000;22,2160000;22,4310000;22,2160000;22,3930000;374,9400000;374,9400000;371,7200000;373,2700000;0,0135080;0,0135080;0,0135000;0,0135040;7,3884000;7,4259000;7,3810000;7,4165000;311,2500000;312,0300000;310,2900000;310,4800000;1,5557200;1,5591900;1,5417000;1,5486300;8,6672000;8,6761000;8,6530000;8,6598000;73,7640000;75,3760000;73,2810000;74,7180000;1,4990000;1,4999000;1,4920000;1,4976000;0,8441000;0,8490000;0,8415100;0,8470000;1,0829000;1,0836600;1,0790000;1,0811000;1,1074900;1,1197600;1,1071000;1,1171200;9,5656000;9,5994600;9,5388000;9,5952600;1,4704600;1,4832800;1,4668700;1,4805100;9,4167900;9,4925900;9,3985000;9,4833000;1,4637900;1,4722700;1,4579000;1,4709500;114,2900000;114,8120000;112,9750000;113,1930000
18/02/15;17038,0000000;17038,0000000;16915,0000000;17016,0000000;3083,7200000;3086,5000000;3075,1700000;3076,9400000;7,5549000;7,5579000;7,5549000;7,5579000;28,2810000;28,3327000;28,1161000;28,1465000;22,3840000;22,4630000;21,4660000;21,8390000;373,4100000;375,7900000;373,1300000;375,7900000;0,0135040;0,0135640;0,0133050;0,0133340;7,4219000;7,4234000;7,3637000;7,3762000;310,5800000;311,8800000;310,2900000;310,8400000;1,5486800;1,5625800;1,5440000;1,5571100;8,6625000;8,7180000;8,6565000;8,7058000;75,3260000;75,3260000;73,9410000;74,8960000;1,4972000;1,5043000;1,4954000;1,5008000;0,8470000;0,8492300;0,8399100;0,8400100;1,0805700;1,0834900;1,0796300;1,0816300;1,1173300;1,1175000;1,1172000;1,1175000;9,5939700;9,5973300;9,5304200;9,5397000;1,4804300;1,4907700;1,4681900;1,4743900;9,4834000;9,4965700;9,4163000;9,4436000;1,4710600;1,4733200;1,4558000;1,4566600;113,2070000;113,6450000;112,6220000;112,8640000
19/02/15;17009,0000000;17045,0000000;16790,0000000;16790,0000000;3048,8300000;3048,8300000;3045,1600000;3045,1600000;7,5903000;7,5903000;7,5853000;7,5896000;28,1059000;28,3368000;28,1059000;28,2506000;21,8490000;21,8560000;21,8490000;21,8560000;374,9900000;376,9700000;374,5100000;376,9700000;0,0132240;0,0134520;0,0132240;0,0133120;7,3768000;7,3783000;7,3332000;7,3516000;311,1400000;311,6400000;310,1900000;310,3600000;1,5568700;1,5594400;1,5415000;1,5510800;8,7094000;8,7132000;8,6417000;8,6489000;75,1250000;75,1250000;73,6520000;73,8698000;1,5029000;1,5051000;1,4938000;1,4943000;0,8401800;0,8432600;0,8363200;0,8367000;1,0822000;1,0858800;1,0810000;1,0849600;1,1173000;1,1176300;1,1170000;1,1171000;9,5519000;9,5604800;9,5080000;9,5243600;1,4734800;1,4795500;1,4687300;1,4688700;9,4570300;9,4776000;9,4063000;9,4245100;1,4566200;1,4579500;1,4468000;1,4485400;112,8650000;113,2740000;112,4350000;112,6280000
20/02/15;16791,0000000;16866,0000000;16687,0000000;16818,0000000;3044,8800000;3046,3200000;3041,0400000;3044,6200000;7,6354000;7,6374000;7,6354000;7,6374000;28,2424000;28,5155000;28,2424000;28,4020000;21,7350000;21,7350000;21,6320000;21,6340000;376,9700000;377,0600000;374,0600000;376,1400000;0,0132590;0,0134990;0,0132590;0,0134850;7,3518000;7,3749000;7,3287000;7,3565000;310,4700000;311,5400000;310,2100000;310,8000000;1,5509500;1,5550800;1,5397000;1,5509700;8,6501000;8,6555000;8,6190000;8,6301000;73,8240000;74,7271000;72,9250000;73,1011000;1,4957000;1,4970000;1,4920000;1,4932000;0,8368000;0,8496300;0,8341900;0,8489700;1,0850100;1,0852400;1,0820000;1,0836800;1,1176100;1,1184000;1,1153000;1,1160200;9,5250000;9,5366300;9,4745000;9,4761600;1,4688800;1,4699900;1,4569200;1,4580500;9,4222000;9,4450700;9,3789000;9,3888000;1,4483900;1,4626800;1,4478300;1,4596600;112,6500000;113,0170000;112,2800000;112,8660000
21/02/15;16817,0000000;16826,0000000;16813,0000000;16826,0000000;3043,5900000;3052,4400000;3043,5700000;3048,7200000;7,6514000;7,6535000;7,6513000;7,6525000;28,3897000;28,4897000;27,2268000;27,7713000;21,7170000;21,8430000;21,5830000;21,8110000;376,4800000;377,6100000;375,2100000;375,8200000;0,0134940;0,0136380;0,0134570;0,0136210;7,3562000;7,3635000;7,3143000;7,3288000;310,8300000;311,4500000;309,7800000;309,9400000;1,5515400;1,5515800;1,5472000;1,5507900;8,6324000;8,6553000;8,5643000;8,5926000;73,4790000;73,4830000;71,9650000;72,4940000;1,4932000;1,4959000;1,4866000;1,4920000;0,8491000;0,8504500;0,8461000;0,8479400;1,0839100;1,0877700;1,0830900;1,0874500;1,1161100;1,1233800;1,1155000;1,1221300;9,4744500;9,5171400;9,4700000;9,4983000;1,4586000;1,4598700;1,4492200;1,4545200;9,3915000;9,4373300;9,3763000;9,4215000;1,4601500;1,4611000;1,4575100;1,4575100;112,9240000;112,9240000;112,8190000;112,8780000
22/02/15;16846,0000000;16867,0000000;16846,0000000;16853,0000000;3046,4400000;3046,6300000;3009,1400000;3010,2800000;7,6240000;7,6240000;7,6235000;7,6235000;27,7844000;27,7933000;27,7844000;27,7933000;21,8190000;21,9770000;21,8030000;21,9770000;375,9000000;375,9000000;375,8100000;375,8100000;0,0135570;0,0138190;0,0135570;0,0137050;7,3286000;7,3296000;7,3122000;7,3258000;310,1300000;310,6600000;309,8500000;310,4800000;1,5503000;1,5529300;1,5469000;1,5476000;8,5973000;8,5982000;8,5870000;8,5954000;72,5503000;72,7880000;72,1499000;72,5690000;1,4927000;1,4929000;1,4894000;1,4894000;0,8479400;0,8490000;0,8478000;0,8478000;1,0871600;1,0871600;1,0863500;1,0865400;1,1220900;1,1229000;1,1138000;1,1148700;9,4964000;9,5092000;9,4964000;9,5092000;1,4548300;1,4548500;1,4515800;1,4523800;9,4214300;9,4351600;9,4214300;9,4317600;1,4602100;1,4612200;1,4576100;1,4579500;112,7420000;113,2400000;112,7420000;112,9700000
