<DATEandTIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>
0.5;0.513999;0.506;0.501000;0.509
0.5;0.509;0.508000;0.503999;0.490000
0.5;0.490000;0.491999;0.506999;0.491
0.5;0.491;0.481999;0.480000;0.497
0.5;0.497;0.497;0.5;0.497
0.5;0.497;0.506;0.501999;0.505000
0.5;0.505000;0.5;0.503;0.495999
0.5;0.495999;0.491;0.480000;0.489000
0.5;0.489000;0.496000;0.491;0.479999
0.5;0.479999;0.491;0.497;0.515999
0.5;0.515999;0.500999;0.512999;0.493000
0.5;0.493000;0.512;0.503;0.521999
0.5;0.521999;0.507000;0.505000;0.489000
0.5;0.489000;0.494999;0.501999;0.501999
0.5;0.500999;0.5;0.501000;0.511000
0.5;0.512;0.517000;0.506;0.517000
0.5;0.517000;0.5;0.5;0.488999
0.5;0.488999;0.491;0.509;0.497999
0.5;0.497999;0.497;0.488;0.497
0.5;0.497;0.507999;0.500999;0.511000
0.5;0.511000;0.503;0.500999;0.478000
0.5;0.478000;0.484000;0.481000;0.494999
0.5;0.494999;0.494;0.503999;0.503
0.5;0.503;0.503;0.508000;0.506999
0.5;0.506999;0.503999;0.506999;0.501000
0.5;0.501000;0.513000;0.499000;0.515999
0.5;0.515999;0.512999;0.525999;0.508000
0.5;0.508000;0.5;0.498000;0.497999
0.5;0.497999;0.502000;0.497999;0.508000
0.5;0.508000;0.516999;0.515000;0.519999
0.5;0.519999;0.500999;0.499000;0.484999
0.5;0.483000;0.490000;0.5;0.502000
0.5;0.503999;0.503;0.498999;0.503999
0.5;0.503999;0.497;0.497;0.490000
0.5;0.490000;0.503;0.503;0.5
0.5;0.5;0.488;0.493000;0.5
0.5;0.5;0.508000;0.506999;0.509
0.5;0.509;0.506;0.499000;0.497999
0.5;0.497999;0.516999;0.520000;0.517000
0.5;0.517000;0.501000;0.497;0.494999
0.5;0.494999;0.497;0.500999;0.499000
0.5;0.497999;0.5;0.506999;0.509999
0.5;0.511000;0.512;0.511000;0.514000
0.5;0.512999;0.504999;0.5;0.497
0.5;0.498000;0.501000;0.5;0.5
0.5;0.5;0.501999;0.508000;0.504999
0.5;0.504999;0.505000;0.495999;0.494
0.5;0.494;0.484999;0.495000;0.5
0.5;0.5;0.500999;0.5;0.5
0.5;0.5;0.505000;0.497999;0.5
0.5;0.5;0.493000;0.500999;0.501000
0.5;0.501000;0.500999;0.490000;0.492999
0.5;0.492999;0.500999;0.505000;0.499000
0.5;0.499000;0.498000;0.495999;0.505000
0.5;0.503999;0.504999;0.511000;0.503
0.5;0.504000;0.5;0.497999;0.500999
0.5;0.500999;0.497;0.499000;0.494
0.5;0.493000;0.499000;0.481000;0.478999
0.5;0.479999;0.478000;0.484999;0.462000
0.5;0.411999;0.460999;0.475000;0.501999
0.5;0.552;0.505000;0.497;0.505000
0.5;0.504000;0.504999;0.507999;0.499000
0.5;0.5;0.515999;0.499000;0.516999
0.5;0.516999;0.512;0.518000;0.512999
0.5;0.512999;0.501000;0.501999;0.496000
0.5;0.496000;0.5;0.504000;0.506999
0.5;0.506999;0.495999;0.503;0.492000
0.5;0.493000;0.506;0.497999;0.509999
0.5;0.509;0.496000;0.493000;0.484000
0.5;0.484000;0.505000;0.501999;0.518000
0.5;0.518000;0.497;0.5;0.497
0.5;0.494;0.497;0.503;0.494999
0.5;0.497999;0.495999;0.501000;0.494
0.5;0.494;0.496000;0.492999;0.496000
0.5;0.496000;0.509;0.503;0.512
0.5;0.512999;0.497999;0.5;0.491999
0.5;0.491;0.503;0.503;0.502000
0.5;0.502000;0.496000;0.499000;0.496000
0.5;0.496000;0.491999;0.497999;0.495999
0.5;0.495999;0.503;0.499000;0.509
0.5;0.509;0.499000;0.496000;0.486000
0.5;0.484000;0.486000;0.484999;0.485999
0.5;0.488;0.491999;0.497999;0.505000
0.5;0.503999;0.509;0.501000;0.5
0.5;0.501000;0.490000;0.5;0.491999
0.5;0.491999;0.498999;0.5;0.5
0.5;0.5;0.512;0.485999;0.488999
0.5;0.490000;0.478000;0.5;0.505000
0.5;0.503999;0.515999;0.506999;0.518999
0.5;0.518999;0.509;0.509;0.505000
0.5;0.505000;0.5;0.501000;0.5
0.5;0.500999;0.497;0.509;0.499000
0.5;0.498000;0.503;0.498999;0.504999
0.5;0.504999;0.5;0.495000;0.5
0.5;0.5;0.5;0.491999;0.490000
0.5;0.490000;0.496000;0.508000;0.505000
0.5;0.505000;0.503;0.500999;0.500999
0.5;0.492699;0.497999;0.494;0.494
0.5;0.502299;0.509;0.506;0.511000
0.5;0.509999;0.494;0.496000;0.488999
0.5;0.490000;0.492000;0.492999;0.487000
0.5;0.487000;0.5;0.502000;0.515000
0.5;0.515000;0.506;0.515000;0.501999
0.5;0.501999;0.498999;0.493000;0.495000
0.5;0.495000;0.503;0.506999;0.509
0.5;0.509;0.506999;0.509;0.506
0.5;0.503;0.524000;0.521000;0.524999
0.5;0.527999;0.504000;0.506;0.500999
0.5;0.500999;0.509;0.503999;0.500999
0.5;0.500999;0.486999;0.493000;0.495000
0.5;0.495000;0.512;0.498999;0.501999
0.5;0.500999;0.490000;0.5;0.499000
0.5;0.500999;0.502000;0.503;0.505000
0.5;0.502000;0.494999;0.487000;0.484999
0.5;0.487000;0.496000;0.500999;0.503999
0.5;0.504999;0.500999;0.502000;0.448
0.5;0.504000;0.503999;0.506;0.561
0.5;0.503999;0.5;0.502000;0.499000
0.5;0.499000;0.503;0.498999;0.503
0.5;0.503;0.501000;0.502000;0.497999
0.5;0.497999;0.503;0.494999;0.505000
0.5;0.505000;0.497999;0.504000;0.494999
0.5;0.494999;0.497999;0.495999;0.497
0.5;0.497;0.496000;0.502000;0.503
0.5;0.503;0.502000;0.496000;0.491
0.5;0.491;0.497;0.501999;0.505000
0.5;0.505000;0.509;0.505000;0.504999
0.5;0.504999;0.498999;0.508000;0.505000
0.5;0.505000;0.501000;0.500999;0.500999
0.5;0.500999;0.506999;0.493000;0.491
0.5;0.491;0.493000;0.498999;0.505000
0.5;0.505000;0.512999;0.5;0.491999
0.5;0.491999;0.481000;0.498000;0.506
0.5;0.506;0.498999;0.500999;0.498000
0.5;0.498000;0.519000;0.506999;0.518999
0.5;0.519999;0.498999;0.472000;0.461999
0.5;0.460999;0.466000;0.472000;0.474000
0.5;0.474000;0.497;0.524000;0.524000
0.5;0.521999;0.502000;0.495999;0.503
0.5;0.505000;0.501999;0.510000;0.5
0.5;0.498999;0.521000;0.503999;0.521000
0.5;0.522000;0.512;0.520000;0.504999
0.5;0.504999;0.507000;0.501999;0.502000
0.5;0.502000;0.482999;0.487000;0.478999
0.5;0.472900;0.499000;0.511000;0.520000
0.5;0.5261;0.503999;0.498999;0.492999
0.5;0.492999;0.493000;0.488;0.494
0.5;0.495000;0.498999;0.505000;0.501000
0.5;0.5;0.498000;0.494999;0.495999
0.5;0.495999;0.498999;0.508000;0.507000
0.5;0.507000;0.504000;0.497999;0.5
0.5;0.5;0.497;0.502000;0.503
0.5;0.503;0.5;0.497999;0.5
0.5;0.5;0.5;0.502000;0.497999
0.5;0.497999;0.497999;0.493000;0.4848
0.5;0.497;0.497;0.498999;0.5122
0.5;0.5;0.5;0.494;0.488
0.5;0.488;0.488;0.498000;0.5
0.5;0.5;0.5;0.494999;0.494999
0.5;0.494999;0.503999;0.5;0.5
0.5;0.5;0.5;0.499000;0.509
0.5;0.509;0.504000;0.506999;0.501000
0.5;0.501000;0.501999;0.506999;0.504999
0.5;0.504999;0.505000;0.491;0.490000
0.5;0.491;0.496000;0.497;0.496000
0.5;0.495000;0.484999;0.479000;0.478999
0.5;0.478999;0.484999;0.500999;0.503
0.5;0.448;0.506;0.500999;0.497999
0.5;0.554000;0.506;0.501000;0.506
0.5;0.504999;0.491999;0.5;0.463000
0.5;0.463000;0.460000;0.461999;0.474000
0.5;0.474000;0.493000;0.472000;0.492999
0.5;0.495999;0.484000;0.500999;0.472000
0.5;0.469000;0.462999;0.445;0.490000
0.5;0.490000;0.504000;0.515000;0.512999
0.5;0.512999;0.538999;0.515000;0.536000
0.5;0.536000;0.513000;0.539000;0.513999
0.5;0.513999;0.500999;0.507999;0.493000
0.5;0.493000;0.533000;0.490000;0.535000
0.5;0.535000;0.497;0.521999;0.483999
0.5;0.483999;0.491999;0.510000;0.515000
0.5;0.515000;0.522000;0.500999;0.496000
0.5;0.496000;0.479999;0.502000;0.506
0.5;0.506;0.506999;0.509;0.506
0.5;0.506;0.5;0.497;0.5
0.5;0.5;0.5;0.501999;0.494999
0.5;0.494999;0.521000;0.513000;0.517000
0.5;0.517000;0.491;0.494;0.499000
0.5;0.499000;0.502000;0.506999;0.495999
0.5;0.495999;0.493000;0.493000;0.493000
0.5;0.493000;0.492999;0.497999;0.497999
0.5;0.497999;0.502000;0.475000;0.490000
0.5;0.490000;0.485999;0.513999;0.5
0.5;0.5;0.513000;0.510000;0.503999
0.5;0.503;0.509999;0.498999;0.513000
0.5;0.514000;0.497999;0.507000;0.5
0.5;0.5;0.508000;0.505999;0.512
0.5;0.512;0.509;0.513000;0.503999
0.5;0.503999;0.500999;0.500999;0.498999
0.5;0.498999;0.494;0.494;0.498000
0.5;0.498000;0.512;0.500999;0.506
0.5;0.506;0.493000;0.497;0.490000
0.5;0.488999;0.500999;0.505000;0.509999
0.5;0.511000;0.496000;0.493000;0.484000
0.5;0.484000;0.485999;0.482999;0.484999
0.5;0.484999;0.493000;0.494;0.497999
0.5;0.497999;0.518999;0.513000;0.527999
0.5;0.527999;0.497;0.501999;0.486000
0.5;0.487000;0.506;0.499000;0.509
0.5;0.508000;0.497;0.510999;0.500999
0.5;0.500999;0.495000;0.492000;0.500999
0.5;0.497;0.512999;0.509999;0.512999
0.5;0.516999;0.504999;0.509;0.5
0.5;0.5;0.497;0.474000;0.467000
0.5;0.467000;0.481000;0.497999;0.507999
0.5;0.507999;0.492000;0.484999;0.475999
0.5;0.475999;0.491;0.493000;0.510000
0.5;0.510000;0.494999;0.498999;0.494
0.5;0.494999;0.494;0.494;0.494
0.5;0.493000;0.500999;0.499000;0.507999
0.5;0.507999;0.506;0.514000;0.502000
0.5;0.502000;0.497;0.497;0.491999
0.5;0.491999;0.498000;0.501999;0.502000
0.5;0.501000;0.5;0.495000;0.499000
0.5;0.5;0.494;0.486999;0.491999
0.5;0.491999;0.498999;0.507000;0.503
0.5;0.503;0.504000;0.501999;0.508000
0.5;0.508000;0.510999;0.5;0.491
0.5;0.491;0.481000;0.491;0.492999
0.5;0.492999;0.503999;0.495000;0.495000
0.5;0.495000;0.486000;0.497;0.497
0.5;0.497;0.497;0.492999;0.501999
0.5;0.501999;0.500999;0.506;0.501000
0.5;0.501000;0.500999;0.499000;0.500999
0.5;0.500999;0.502000;0.497999;0.494
0.5;0.494;0.497999;0.499000;0.505000
0.5;0.505000;0.506;0.508000;0.495999
0.5;0.494999;0.491;0.491999;0.475000
0.5;0.475999;0.478000;0.481999;0.490000
0.5;0.490000;0.498000;0.496000;0.508000
0.5;0.508000;0.509999;0.509;0.503999
0.5;0.503999;0.5;0.499000;0.503999
0.5;0.503999;0.499000;0.5;0.498000
0.5;0.498000;0.500999;0.503999;0.500999
0.5;0.500999;0.497999;0.500999;0.506
0.5;0.506;0.503;0.501000;0.491999
0.5;0.491999;0.509;0.491;0.503
0.5;0.503;0.490000;0.5;0.502000
0.5;0.502000;0.506;0.510999;0.503
0.5;0.502000;0.494;0.503;0.502000
0.5;0.503;0.521000;0.506;0.519999
0.5;0.520999;0.498999;0.460999;0.404000
0.5;0.403000;0.427;0.436;0.448
0.5;0.448999;0.446000;0.456000;0.521999
0.5;0.521000;0.506;0.530000;0.478999
0.5;0.478999;0.475999;0.460999;0.472999
0.5;0.472000;0.484999;0.500999;0.494
0.5;0.494999;0.497;0.492000;0.514000
0.5;0.514000;0.527000;0.516999;0.527000
0.5;0.527999;0.498999;0.511000;0.486999
0.5;0.485999;0.485000;0.466000;0.466999
0.5;0.466999;0.474999;0.494999;0.476000
0.5;0.476000;0.503;0.494999;0.511999
0.5;0.511999;0.490000;0.496000;0.489000
0.5;0.489000;0.491;0.490000;0.515999
0.5;0.515999;0.5;0.487000;0.472999
0.5;0.472999;0.474000;0.488;0.477000
0.5;0.477000;0.501999;0.484999;0.525999
0.5;0.527000;0.507000;0.518000;0.480000
0.5;0.478999;0.485999;0.497;0.509
0.5;0.509999;0.497999;0.470999;0.494
0.5;0.493000;0.502000;0.532000;0.501999
0.5;0.501999;0.496000;0.494999;0.5
0.5;0.5;0.506;0.509999;0.508000
0.5;0.508000;0.515000;0.509;0.512999
0.5;0.512999;0.508999;0.514000;0.509
0.5;0.509;0.496000;0.481000;0.488
0.5;0.488;0.503;0.510999;0.515000
0.5;0.515000;0.515000;0.506;0.512
0.5;0.512;0.497;0.494999;0.477000
0.5;0.477000;0.481999;0.490000;0.491
0.5;0.491;0.496000;0.492000;0.501999
0.5;0.500999;0.503;0.516999;0.504000
0.5;0.505000;0.494;0.474000;0.482999
0.5;0.482999;0.482999;0.492999;0.491999
0.5;0.491999;0.494;0.484999;0.484000
0.5;0.484999;0.481999;0.492000;0.484000
0.5;0.483000;0.499000;0.485999;0.515000
0.5;0.515000;0.514000;0.520000;0.500999
0.5;0.500999;0.489999;0.506999;0.503
0.5;0.503;0.513000;0.509;0.509
0.5;0.509;0.494999;0.491999;0.499000
0.5;0.499000;0.503999;0.508000;0.485999
0.5;0.486999;0.486000;0.478000;0.502000
0.5;0.501000;0.530999;0.512;0.533999
0.5;0.534999;0.522999;0.533000;0.521999
0.5;0.521999;0.503;0.520999;0.488
0.5;0.487000;0.491000;0.494;0.497
0.5;0.497;0.528999;0.491000;0.532000
0.5;0.532000;0.497999;0.524999;0.500999
0.5;0.500999;0.520000;0.494999;0.509999
0.5;0.509;0.519999;0.539000;0.526000
0.5;0.527000;0.497000;0.515000;0.491999
0.5;0.491;0.494999;0.487000;0.497
0.5;0.497999;0.505000;0.516999;0.512
0.5;0.512;0.5;0.490000;0.494
0.5;0.494;0.489999;0.487000;0.487000
0.5;0.487000;0.491;0.489999;0.488999
0.5;0.490000;0.514000;0.502000;0.527000
0.5;0.528999;0.500999;0.511000;0.488
0.5;0.484999;0.488;0.489999;0.492000
0.5;0.492000;0.499000;0.5;0.507999
0.5;0.507999;0.508000;0.510000;0.503
0.5;0.503;0.509;0.510999;0.506
0.5;0.505000;0.497999;0.5;0.501000
0.5;0.502000;0.494;0.487000;0.484999
0.5;0.483999;0.502000;0.494999;0.500999
0.5;0.502000;0.485999;0.505000;0.500999
0.5;0.5;0.497999;0.494;0.495000
0.5;0.496000;0.504000;0.497;0.503
0.5;0.503;0.498999;0.503;0.494999
0.5;0.494999;0.496000;0.497;0.491999
0.5;0.491999;0.494999;0.478999;0.486000
0.5;0.486000;0.486000;0.490000;0.494
0.5;0.494999;0.491999;0.494;0.487000
0.5;0.486000;0.481000;0.472999;0.455999
0.5;0.455999;0.473999;0.476999;0.518999
0.5;0.518999;0.515000;0.521000;0.515000
0.5;0.515000;0.504000;0.507000;0.481999
0.5;0.481999;0.485999;0.494;0.496000
0.5;0.496000;0.5;0.498999;0.506999
0.5;0.506999;0.5;0.493000;0.477000
0.5;0.477000;0.478999;0.487000;0.503999
0.5;0.503999;0.505000;0.5;0.497999
0.5;0.497999;0.495999;0.494999;0.503
0.5;0.503;0.502000;0.497999;0.504000
0.5;0.501000;0.505000;0.509;0.503999
0.5;0.506999;0.509;0.506;0.500999
0.5;0.5;0.5;0.503;0.5
0.5;0.500999;0.492999;0.489000;0.490000
0.5;0.490000;0.492000;0.503;0.494
0.5;0.494;0.489999;0.475999;0.5
0.5;0.5;0.499000;0.478000;0.447000
0.5;0.447000;0.450000;0.466999;0.473999
0.5;0.472999;0.472999;0.464999;0.474000
0.5;0.475000;0.482999;0.503;0.506
0.5;0.506;0.496000;0.486000;0.488
0.5;0.483999;0.482999;0.478999;0.491
0.5;0.495000;0.503;0.487000;0.475000
0.5;0.475000;0.472000;0.456999;0.449999
0.5;0.449999;0.472999;0.494;0.514000
0.5;0.512999;0.487000;0.509;0.475000
0.5;0.476000;0.481000;0.472000;0.492999
0.5;0.492999;0.545999;0.509;0.556000
0.5;0.558;0.509999;0.544000;0.512
0.5;0.511000;0.509;0.507999;0.509
0.5;0.508000;0.518000;0.516000;0.5
0.5;0.5;0.505000;0.526999;0.516999
0.5;0.515999;0.515999;0.505000;0.499000
0.5;0.498999;0.491999;0.488;0.503
0.5;0.504000;0.530000;0.500999;0.540999
0.5;0.542000;0.507000;0.536000;0.496000
0.5;0.494999;0.494;0.503;0.497
0.5;0.497;0.508999;0.509;0.515999
0.5;0.515999;0.524000;0.512;0.527999
0.5;0.527999;0.5;0.503;0.481000
0.5;0.481000;0.481999;0.484000;0.489000
0.5;0.489000;0.522000;0.506;0.527999
0.5;0.527999;0.500999;0.518000;0.495999
0.5;0.495999;0.488999;0.492999;0.487000
0.5;0.487000;0.511000;0.496000;0.520000
0.5;0.518000;0.506999;0.518999;0.500999
0.5;0.503;0.499000;0.498000;0.493000
0.5;0.493000;0.485999;0.491;0.483999
0.5;0.483999;0.5;0.494999;0.516000
0.5;0.516000;0.508000;0.515999;0.506
0.5;0.503999;0.499000;0.483000;0.473999
0.5;0.475999;0.489999;0.498999;0.508000
0.5;0.508000;0.490000;0.5;0.498999
0.5;0.498999;0.503999;0.501000;0.499000
0.5;0.499000;0.497;0.498999;0.490000
0.5;0.490000;0.509;0.480000;0.487000
0.5;0.487000;0.506;0.521999;0.515999
0.5;0.515999;0.483000;0.488999;0.506
0.5;0.506;0.513999;0.504000;0.503
0.5;0.503;0.487000;0.497999;0.491999
0.5;0.506999;0.506;0.491999;0.486000
0.5;0.472999;0.478000;0.471000;0.479999
0.5;0.478000;0.484000;0.494;0.491
0.5;0.491;0.484999;0.494;0.484000
0.5;0.484000;0.485999;0.496000;0.504999
0.5;0.504999;0.508000;0.494999;0.493000
0.5;0.493000;0.485999;0.491;0.499000
0.5;0.499000;0.497999;0.505000;0.496000
0.5;0.496000;0.505000;0.491999;0.440999
0.5;0.489999;0.486000;0.503999;0.544000
0.5;0.445;0.503;0.490000;0.512999
0.5;0.563000;0.512999;0.511000;0.510999
0.5;0.510999;0.497999;0.500999;0.488000
0.5;0.488000;0.491;0.502000;0.5
0.5;0.5;0.499000;0.494999;0.495999
0.5;0.495999;0.539999;0.496000;0.545000
0.5;0.545999;0.503;0.545999;0.491
0.5;0.492000;0.509;0.494;0.521999
0.5;0.521000;0.500999;0.509;0.492000
0.5;0.491;0.498000;0.499000;0.509
0.5;0.507999;0.506;0.509;0.503
0.5;0.504000;0.511999;0.507999;0.503
0.5;0.503;0.517000;0.499000;0.514999
0.5;0.513999;0.5;0.512;0.5
0.5;0.5;0.485999;0.491999;0.481000
0.5;0.481999;0.481000;0.367000;0.359000
0.5;0.359000;0.379000;0.455999;0.518999
0.5;0.518999;0.501999;0.488;0.460000
0.5;0.460000;0.511000;0.511000;0.554000
0.5;0.554000;0.503;0.545000;0.491999
0.5;0.491999;0.509999;0.488999;0.508000
0.5;0.508000;0.509;0.503999;0.521000
0.5;0.518999;0.497999;0.517000;0.470999
0.5;0.472999;0.506;0.482999;0.526000
0.5;0.526000;0.513000;0.526000;0.506
0.5;0.506;0.513999;0.515999;0.527000
0.5;0.527000;0.499000;0.508000;0.5
0.5;0.498999;0.507999;0.504999;0.505999
0.5;0.506999;0.519000;0.514000;0.522000
0.5;0.522000;0.504999;0.503999;0.472999
0.5;0.473999;0.469000;0.474000;0.476999
0.5;0.475999;0.487000;0.494999;0.510000
0.5;0.510000;0.500999;0.505000;0.491999
0.5;0.492999;0.501000;0.497999;0.499000
0.5;0.498000;0.510999;0.506999;0.509
0.5;0.509999;0.489000;0.487000;0.500999
0.5;0.5;0.503;0.509999;0.496000
0.5;0.496000;0.491;0.453000;0.476999
0.5;0.476999;0.480999;0.512999;0.487000
0.5;0.488;0.534000;0.503;0.542000
0.5;0.542000;0.497;0.533999;0.494999
0.5;0.493000;0.488999;0.493000;0.491
0.5;0.492999;0.494999;0.485999;0.496000
0.5;0.494;0.5;0.5;0.484999
0.5;0.486000;0.489000;0.478000;0.484999
0.5;0.5;0.488;0.483000;0.476999
0.5;0.461999;0.509;0.525999;0.538000
0.5;0.539000;0.512999;0.494999;0.521000
0.5;0.520000;0.524999;0.538000;0.521000
0.5;0.521000;0.5;0.512;0.492999
0.5;0.492999;0.495000;0.494;0.505000
0.5;0.506;0.501999;0.506;0.497999
0.5;0.497;0.509999;0.506;0.512
0.5;0.512;0.496000;0.491999;0.494
0.5;0.494;0.5;0.490000;0.487000
0.5;0.484999;0.489000;0.500999;0.503999
0.5;0.506;0.495999;0.493000;0.484000
0.5;0.484000;0.495000;0.496000;0.511000
0.5;0.511000;0.521999;0.509;0.518999
0.5;0.518999;0.5;0.509;0.488999
0.5;0.488999;0.490000;0.471999;0.451999
0.5;0.451999;0.465999;0.481000;0.512
0.5;0.512;0.495000;0.491;0.484999
0.5;0.484999;0.486999;0.483000;0.481000
0.5;0.481000;0.480000;0.480999;0.483000
0.5;0.505000;0.503;0.484999;0.486999
0.5;0.466000;0.509999;0.520000;0.543000
0.5;0.542000;0.498000;0.509999;0.486999
0.5;0.486999;0.488999;0.493000;0.488
0.5;0.488;0.509;0.509999;0.509
0.5;0.509;0.488;0.466999;0.469000
0.5;0.469000;0.469000;0.477000;0.478999
0.5;0.478999;0.513999;0.503999;0.536999
0.5;0.536999;0.510000;0.518000;0.506
0.5;0.506;0.515999;0.521000;0.497
0.5;0.496000;0.488999;0.509999;0.508000
0.5;0.509;0.503;0.501000;0.5
0.5;0.5;0.504000;0.497999;0.503999
0.5;0.503999;0.500999;0.502000;0.497
0.5;0.497;0.503999;0.512999;0.513000
0.5;0.512;0.526000;0.516999;0.526999
0.5;0.527999;0.507999;0.473000;0.458000
0.5;0.458000;0.452000;0.461999;0.468999
0.5;0.468999;0.474999;0.506999;0.507000
0.5;0.505000;0.501000;0.498000;0.497999
0.5;0.5;0.506;0.506;0.503
0.5;0.505000;0.498999;0.494;0.503999
0.5;0.501999;0.497;0.491;0.481000
0.5;0.481000;0.487000;0.494999;0.498000
0.5;0.498000;0.509;0.507000;0.509999
0.5;0.509999;0.5;0.501999;0.497
0.5;0.497;0.503;0.498000;0.503
0.5;0.503;0.491999;0.498999;0.500999
0.5;0.500999;0.509;0.515999;0.497
0.5;0.433;0.489000;0.487000;0.497
0.5;0.561;0.503;0.5;0.502000
0.5;0.502000;0.503;0.496000;0.507999
0.5;0.507999;0.542000;0.509999;0.542000
0.5;0.542000;0.506999;0.545000;0.505000
0.5;0.504000;0.509;0.506999;0.487000
0.5;0.488;0.478999;0.483000;0.486999
0.5;0.486999;0.490000;0.483999;0.504000
0.5;0.504000;0.497;0.507000;0.497
0.5;0.497;0.512;0.497999;0.515000
0.5;0.515000;0.515999;0.515000;0.507999
0.5;0.507999;0.494;0.494;0.487000
0.5;0.487000;0.488;0.502000;0.490000
0.5;0.502000;0.503;0.503;0.513999
0.5;0.501999;0.506;0.495999;0.5
0.5;0.5;0.497999;0.506;0.506
0.5;0.506;0.518999;0.506;0.491
0.5;0.491;0.482000;0.490000;0.498000
0.5;0.498000;0.511999;0.508000;0.516999
0.5;0.516999;0.5;0.513999;0.502000
0.5;0.502000;0.5;0.502000;0.504999
0.5;0.503;0.5;0.487000;0.492000
0.5;0.494;0.495000;0.508999;0.499000
0.5;0.499000;0.499000;0.491000;0.491999
0.5;0.491999;0.497999;0.5;0.509
0.5;0.509;0.504999;0.498999;0.491999
0.5;0.491;0.499000;0.496000;0.490000
0.5;0.491;0.480000;0.484000;0.484999
0.5;0.484999;0.485999;0.486999;0.488999
0.5;0.488999;0.5;0.510000;0.506
0.5;0.506;0.493000;0.494;0.497
0.5;0.498000;0.497;0.492999;0.495000
0.5;0.494;0.503;0.499000;0.507999
0.5;0.507999;0.500999;0.499000;0.494
0.5;0.494;0.499000;0.498999;0.504000
0.5;0.504000;0.497999;0.498000;0.486999
0.5;0.485999;0.487000;0.488999;0.5
0.5;0.500999;0.501999;0.5;0.493000
0.5;0.493000;0.490000;0.481999;0.5
0.5;0.5;0.5;0.488;0.466000
0.5;0.466000;0.466000;0.489000;0.497
0.5;0.497;0.503;0.494999;0.505000
0.5;0.505000;0.508000;0.515000;0.504999
0.5;0.504999;0.497;0.494;0.489000
0.5;0.488;0.491;0.491999;0.5
0.5;0.501000;0.497999;0.5;0.489999
0.5;0.489999;0.509999;0.495000;0.498000
0.5;0.498000;0.478999;0.494999;0.494999
0.5;0.494999;0.510000;0.5;0.514000
0.5;0.514000;0.504999;0.515999;0.506999
0.5;0.506999;0.504000;0.499000;0.503
0.5;0.503;0.513999;0.511000;0.514000
0.5;0.514000;0.499000;0.497;0.491
0.5;0.491;0.490000;0.478999;0.483999
0.5;0.483999;0.488999;0.507999;0.505000
0.5;0.505000;0.5;0.5;0.493000
0.5;0.493000;0.503;0.503;0.507999
0.5;0.507999;0.506999;0.514000;0.507000
0.5;0.507000;0.527000;0.505000;0.527000
0.5;0.527000;0.515000;0.521000;0.511999
0.5;0.511999;0.497;0.509999;0.501000
0.5;0.502000;0.502000;0.501999;0.5
0.5;0.497999;0.500999;0.506;0.501999
0.5;0.502000;0.502000;0.496000;0.504000
0.5;0.505000;0.513999;0.497;0.509
0.5;0.509;0.527000;0.530000;0.521999
0.5;0.524000;0.496000;0.508000;0.505000
0.5;0.503;0.499000;0.481999;0.468999
0.5;0.468999;0.476999;0.484999;0.504000
0.5;0.504000;0.505000;0.498999;0.494
0.5;0.494;0.491;0.502000;0.5
0.5;0.5;0.512;0.496000;0.492999
0.5;0.491999;0.478999;0.494;0.5
0.5;0.500999;0.5;0.500999;0.499000
0.5;0.499000;0.495999;0.486000;0.488
0.5;0.488;0.5;0.510999;0.512
0.5;0.512;0.507000;0.511000;0.508000
0.5;0.508000;0.5;0.497;0.486999
0.5;0.486999;0.486999;0.487000;0.494
0.5;0.495000;0.503;0.497;0.509
0.5;0.507999;0.501000;0.510999;0.498000
0.5;0.498000;0.500999;0.503;0.503999
0.5;0.503999;0.5;0.497;0.493000
0.5;0.493000;0.506999;0.497999;0.513999
0.5;0.513999;0.509;0.503;0.5
0.5;0.5;0.495000;0.501000;0.501000
0.5;0.497;0.498999;0.498999;0.5
0.5;0.504000;0.501000;0.509;0.497999
0.5;0.497999;0.501999;0.501000;0.506999
0.5;0.506999;0.517000;0.507999;0.513000
0.5;0.513000;0.499000;0.511000;0.500999
0.5;0.500999;0.515999;0.500999;0.512999
0.5;0.512999;0.509;0.511000;0.512999
0.5;0.512999;0.498999;0.503999;0.459000
0.5;0.459000;0.461000;0.466999;0.479999
0.5;0.479999;0.494999;0.484000;0.510000
0.5;0.511000;0.503;0.509999;0.503
0.5;0.502000;0.497999;0.499000;0.503999
0.5;0.504999;0.510000;0.506999;0.505000
0.5;0.504000;0.509;0.505000;0.512999
0.5;0.512999;0.504999;0.509999;0.503999
0.5;0.503999;0.5;0.492000;0.483000
0.5;0.483000;0.484000;0.497;0.495999
0.5;0.494999;0.496000;0.492999;0.504000
0.5;0.505000;0.500999;0.508000;0.498999
0.5;0.498999;0.499000;0.493000;0.478000
0.5;0.494;0.498999;0.501999;0.518000
0.5;0.502000;0.498000;0.498000;0.494
0.5;0.494;0.491999;0.489999;0.491
0.5;0.491;0.500999;0.503;0.508000
0.5;0.508000;0.503;0.503;0.5
0.5;0.5;0.498000;0.497;0.494999
0.5;0.494999;0.494;0.497;0.500999
0.5;0.500999;0.501999;0.5;0.501000
0.5;0.502000;0.5;0.497;0.495999
0.5;0.494;0.497;0.506;0.501000
0.5;0.502000;0.501000;0.488000;0.491
0.5;0.491;0.491;0.498999;0.499000
