<bid_top>;<c>;<c2>;p
0.22716637;0.67095566;0.6588532;0.04543327
0.27259964;0.34140345;0.7686335;0
0.27259964;0.75569105;0.6040532;0
0.27259964;0.5005833;0.63750637;0
0.27259964;0.801252;0.96973145;0
0.27259964;0.3448439;0.34390378;0
0.27259964;0.6595024;0.56190205;0
0.27259964;0.42391816;0.6448625;0
0.27259964;0.630299;0.5362945;0.02271664
0.27259964;0.48153195;0.48118088;0
0.27259964;0.78795576;0.6357543;0
0.29531628;0.577646;0.67241025;-0.02271664
0.27259964;0.7545829;0.554843;0
0.27259964;0.30547935;0.72937447;-0.06814991
0.27259964;0.86653614;0.6008641;-0.06814991
0.27259964;0.38784027;0.6065791;-0.04543327
0.20444973;0.8867563;0.42554793;0
0.20444973;0.6710998;0.3860974;0.02271664
0.22716637;0.7101119;0.6396688;0
0.20444973;0.8568615;0.5214381;0.022823
0.22716637;0.19648737;0.7028661;0.00010636
0.22716637;0.50060034;0.5860642;0.00010636
0.22727273;0.40591994;0.68248385;0
0.22727273;0.5989675;0.5456251;0
0.22727273;0.61606735;0.5305852;0
0.22727273;0.5685177;0.5571499;0
0.22727273;0.5481589;0.56704265;0.00454545
0.22727273;0.62364936;0.6539201;0.00454545
0.22727273;0.56766015;0.5447358;0.10474129
0.23181818;1;0.5627207;0.10019584
0.23181818;0.54817224;0.6668116;0.10019584
0.33201402;0.42725953;0.97066486;0
0.33201402;0.71505594;0.7705816;0
0.33201402;0.83884704;0.43639296;0
0.33201402;0.22715083;0.6653726;0
0.33201402;0.45886737;0.68390334;0
0.33201402;0.46631297;0.6600939;0
0.33201402;0.5758813;0.5128269;0
0.33201402;0.5785108;0.7126123;-0.03471362
0.33201402;0.4501911;0.59561265;-0.03471362
0.33201402;0.6192957;0.5756066;-0.09565039
0.2973004;0.54814357;0.41354528;-0.03768185
0.2973004;0.5398657;0.48547348;-0.05765759
0.23636363;0.4528736;0.8001707;0.03294935
0.25961855;0.56703746;0.68432766;0.01487353
0.23964281;0.6758534;0.6457929;0.07110294
0.26931298;0.3952884;0.6480572;0.07354417
0.27449208;0.50140476;0.6116515;0.0969365
0.31074575;0.6591816;0.56284577;0.06068283
0.34285715;0.53320163;0.6390012;0.02857143
0.37142858;0.51967794;0.6606256;-0.02857143
0.37142858;0.45072126;0.58902174;-0.09806916
0.37142858;0.56398606;0.68921065;-0.09535495
0.34285715;0.4619758;0.54557407;-0.06678352
0.27335942;0.6018237;0.4860153;0.01503321
0.27607363;0.59240353;0.3602639;0.12107379
0.27607363;0.51013434;0.4817529;0.23433382
0.28839263;0.50844735;0.5148181;0.41892442
0.39714742;0.4352916;0.56769633;0.15287698
0.51040745;0.33230466;0.6558353;0.09934865
0.70731705;0.45959863;0.3812629;-0.09756095
0.5500244;0.33427405;0.34286857;0.0597317
0.6097561;0.48316786;0.4672457;0
0.6097561;0.2973116;0.3427452;0
0.6097561;0.14463225;0.35677066;0
0.6097561;0.41372395;0.4188017;0.0487805
0.6097561;0.41372538;0.4484044;0.0487805
0.6097561;0.12648466;0.42064404;0.00631864
0.6585366;0.5841147;0.5000759;-0.04246186
0.6585366;0.09186834;0.39398843;-0.04246186
0.61607474;0.3753103;0.62354636;0
0.61607474;0.23381928;0.1918308;-0.0502404
0.61607474;0.26710582;0.35993;-0.12530148
0.61607474;0.6342067;0.4071663;-0.13349926
0.56583434;0.48304838;0.33861783;-0.08327731
0.49077326;0.43782908;0.32744753;0.02868718
0.48257548;0.464319;0.5301848;0.01843327
0.48255703;0.25854063;0.26985416;0.01845172
0.51946044;0.5399895;0.6018132;0
0.50100875;0.41244662;0.30429378;0.01845169
0.50100875;0.07378864;0.28878647;-0.01845172
0.51946044;0.36623532;0.4119794;-0.03690341
0.51946044;0.7661413;0.3915044;-0.03690341
0.48255703;0.083536655;0.44463962;0
0.48255703;0.45403612;0.3333647;0
0.48255703;0.19246519;0.29684773;0
0.48255703;0.4811714;0.35013467;0
0.48255703;0.4314325;0.4419771;0
0.48255703;0.20340627;0.33028096;0
0.48255703;0.29709482;0.3580153;0
0.48255703;0.35402918;0.5516398;0
0.48255703;1;0.18900044;0
0.48255703;0.13544923;0.5024401;-0.03690341
0.48255703;0.3807166;0.4411836;-0.01845173
0.48255703;0.23218799;0.43827733;-0.01845173
0.44565362;0.38895446;0.18114455;0.01845168
0.4641053;0.405124;0.2932708;0
0.4641053;0.53059095;0.39605513;0
0.4641053;0.29784393;0.34269798;0
0.4641053;0.38676965;0.42745197;-0.01845168
0.4641053;0.38469607;0.34700808;-0.07380684
0.4641053;0.50418866;0.36416286;-0.07380684
0.44565362;0.32880646;0.31559274;-0.05535516
0.39029846;0.4074296;0.26380637;0
0.39029846;0.528693;0.33264402;0.05535516
0.39029846;0.47766018;0.3504203;-0.13411823
0.39029846;0.32140183;0.32621744;-0.13411823
0.44565362;0.47669914;0.4100815;-0.18947339
0.25618023;0.3691316;0.20392187;0
0.25618023;0.5439206;0.27525476;0
0.25618023;0.39500996;0.2790724;-0.14265745
0.25618023;0.38681793;0.29287058;-0.14265745
0.25618023;0.40556633;0.30215833;-0.14265745
0.11352278;0.3112626;0.11887117;0
0.11352278;0.53629994;0.20910034;0
0.11352278;0.35039902;0.122262485;0
0.11352278;0.3658346;0.16060467;-0.07670218
0.11352278;0.47502467;0.21942629;0.09225856
0.11352278;0.35065112;0.18634324;0.09225856
0.0368206;0.7421307;0.25215626;0.16896074
0.20578134;0.24943283;0.31329936;-0.16741073
0.20578134;0.34716797;0.3194297;-0.16541713
0.20578134;0.69280505;0.33139452;-0.05487718
0.03837061;0.4620322;0.4037154;0.11424963
0.04036421;0.34645098;0.108169354;0.11406438
0.15090416;0.33303308;0.52452236;0.00531431
0.15262024;0.4607843;0.09454548;0.00535122
0.15442859;0.43726432;0.07685608;0.00522206
0.15621847;0.4650556;0.16724104;0.1588361
0.15797146;0.38222677;0.18862538;0.14426027
0.15965065;0.44084862;0.23066686;0.13128639
0.31505457;0.37462395;0.41476595;-0.20490083
0.30223173;0.44645175;0.34401667;-0.19054537
0.29093704;0.45540294;0.22503957;-0.17733471
0.11015374;0.62524956;0.1260757;0.00542186
0.11168636;0.50043875;0.1495648;0.14990299
0.11360233;0.48549435;0.7608144;0.5516162
0.1155756;0.58539927;0.57385415;0.8844244
0.26158935;0.40728652;0.7611606;0.47773305
0.66521853;0.120648265;1.3158702;-0.08650483
1;0.21472505;1.0470855;-0.4198663
0.7393224;0.35312784;0.64312404;-0.15780256
0.5787137;0.4466867;0.51370025;0.0040909
0.5801337;0.3319345;0.65202945;0.00385425
0.58151984;0.57843775;0.5179975;0.00333026
0.5828046;0.3781616;0.5902995;0.00228216
0.58398795;0.41877136;0.6209842;0.00109881
0.5848501;0.4142931;0.6175604;0.00023666
0.58508676;0.42080072;0.6110297;-0.26111933
0.58508676;0.38283342;0.6363969;-0.25976693
0.58508676;0.52338505;0.54043895;-0.25920909
0.32396743;0.63904566;0.56834453;0.00191024
0.32531983;0.6574714;0.29271433;0.00055787
0.32587767;0.3576243;0.6468741;5.075E-05
0.32587767;0.49768877;0.66821545;0.00062549
0.3258777;0.50062114;0.56177527;0.00142
0.32592842;0.550502;0.50357336;0.00136928
0.32650316;0.5375825;0.48840913;0.00079454
0.3272977;0.49620727;1.1175058;0
0.3272977;0.5028642;0.7727234;-0.12633545
0.3272977;0.83710617;0.3970504;-0.12633545
0.3272977;0.69477105;0.54022586;-0.12633542
0.20096225;0.7052721;0.5459653;4E-08
0.20096225;0.64703286;0.67253876;5E-08
0.20096228;0.42811996;0.70448613;0.08906155
0.20096229;0.7560437;0.66967547;0.08906154
0.2009623;0.52514094;0.5566422;0.08906153
0.29002383;0.4678666;0.7082553;3E-08
0.29002383;0.62385476;0.62508553;7E-08
0.29002383;0.42246687;0.9445989;9E-08
0.29002386;0.51573175;0.7629318;9E-08
0.2900239;0.5142773;0.72975856;5E-08
0.29002392;0.53561026;0.6952137;6E-08
0.29002395;0.5266622;0.6921415;5E-08
0.29002395;0.56611335;0.56934035;9E-08
0.29002398;0.6263623;0.5747482;6E-08
0.290024;0.5553909;0.6311838;7E-08
0.29002404;0.5770812;0.64144045;3E-08
0.29002404;0.5928814;0.65400577;0.01690396
0.29002407;0.6717751;0.80648315;0.01690843
0.29002407;0.39854616;0.4758505;0.01690843
0.306928;0.6310059;0.52324516;0.08221356
0.3069325;0.5282889;0.66282284;0.08220906
0.3069325;0.4853902;0.7856742;0.3211752
0.38914156;0.4435492;0.60421836;0.23896614
0.38914156;0.3860047;0.5779421;0.23896614
0.6281077;0.34405422;0.71825284;0
0.6281077;0.5200353;0.6316854;0
0.6281077;0.47246015;0.6792546;0
0.6281077;0.45519644;0.665385;0.1072152
0.6281077;0.37383035;0.629061;0.0195187
0.6281077;0.5798198;0.617551;0.0195187
0.7353229;0.3988006;0.6592338;0.00412094
0.6476264;0.44913104;0.5942021;0.09181917
0.6476264;0.34956974;0.64300674;0.09181917
0.73944384;0.45811787;0.7545677;1.73E-06
0.73944557;0.5270852;0.8425498;0
0.73944557;0.56571734;0.6490897;-0.73944557
0.73944557;0.41214716;0.47468403;-0.73944557
0.73944557;0.4332332;0.60198903;-0.73944557
